row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2025VND,2024VND,,
Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,Hội đồng Quản trị,,
"Lương, thương và thù lao","Lương, thương và thù lao","Lương, thương và thù lao",,,,
Ông Koh Poh Tiong – Chủ tịch,Ông Koh Poh Tiong – Chủ tịch,Ông Koh Poh Tiong – Chủ tịch,-,-,,
Ông Pramoad Phornprapha – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Pramoad Phornprapha – Thành viên,Ông Pramoad Phornprapha – Thành viên,844.000.000,676.000.000,844000000.0,676000000.0
Ông Nguyễn Tiến Vy – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Nguyễn Tiến Vy – Thành viên,Ông Nguyễn Tiến Vy – Thành viên,1.156.000.000,988.000.000,1156000000.0,988000000.0
Ông Michael Chye Hin Fah – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Michael Chye Hin Fah – Thành viên,Ông Michael Chye Hin Fah – Thành viên,422.000.000,910.000.000,422000000.0,910000000.0
Bà Trần Kim Nga – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Bà Trần Kim Nga – Thành viên,Bà Trần Kim Nga – Thành viên,1.078.000.000,910.000.000,1078000000.0,910000000.0
Ông Lê Thanh Tuấn – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Ông Lê Thanh Tuấn – Thành viên,Ông Lê Thanh Tuấn – Thành viên,1.294.000.000,910.000.000,1294000000.0,910000000.0
Bà Ngô Minh Châu – Thành viên,Ông Koh Poh Tiong – Chủ tịch > Bà Ngô Minh Châu – Thành viên,Bà Ngô Minh Châu – Thành viên,1.078.000.000,910.000.000,1078000000.0,910000000.0
Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,Ban Tổng Giám đốc,,
Lương và thường,Ban Tổng Giám đốc > Lương và thường,Lương và thường,29.945.996.043,32.377.865.340,29945996043.0,32377865340.0
Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,Ủy ban Kiểm toán,,
Thù lao,Ủy ban Kiểm toán > Thù lao,Thù lao,822.000.000,1.014.000.000,822000000.0,1014000000.0
