row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGÁN HẠN,,4.770.260.531.773,6.159.541.372.542,,,4770260531773.0,6159541372542.0
110,110,110,I. Tiền,4,221.396.470.928,10.166.536.777,,4.0,221396470928.0,10166536777.0
111,111,111,1. Tiền,,221.396.470.928,10.166.536.777,,,221396470928.0,10166536777.0
120,120,120,II. Đầu tư tài chính ngắn hạn,,3.246.286.886.357,5.180.322.000.323,,,3246286886357.0,5180322000323.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,5.1,3.246.286.886.357,5.180.322.000.323,,51.0,3246286886357.0,5180322000323.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.298.528.373.718,964.957.408.171,,,1298528373718.0,964957408171.0
135,135,135,1. Phải thu về cho vay ngắn hạn,6,1.148.000.000.000,877.000.000.000,,6.0,1148000000000.0,877000000000.0
136,136,136,2. Phải thu ngắn hạn khác,7,150.528.373.718,87.957.408.171,,7.0,150528373718.0,87957408171.0
150,150,150,IV. Tài sản ngắn hạn khác,,4.048.800.770,4.095.427.271,,,4048800770.0,4095427271.0
151,151,151,1. Chi phí trả trước ngắn hạn,,5.246.246,22.837.246,,,5246246.0,22837246.0
153,153,153,2. Thuế và các khoản khác phải thu Nhà nước,9,4.043.554.524,4.072.590.025,,9.0,4043554524.0,4072590025.0
200,200,200,B. TÀI SẢN DÀI HẠN,,22.856.674.802.252,20.002.876.222.422,,,22856674802252.0,20002876222422.0
250,250,250,I. Đầu tư tài chính dài hạn,,22.856.674.802.252,19.988.608.896.059,,,22856674802252.0,19988608896059.0
251,251,251,1. Đầu tư vào các công ty con,8.1,22.541.759.311.707,20.136.758.211.707,,81.0,22541759311707.0,20136758211707.0
254,254,254,2. Dự phòng đầu tư tài chính dài hạn,8.1,(700.241.009.455),(148.149.315.648),,81.0,-700241009455.0,-148149315648.0
255,255,255,3. Đầu tư nằm giữ đến ngày đáo hạn,5.2,1.015.156.500.000,-,,52.0,1015156500000.0,
260,260,260,II. Tài sản dài hạn khác,,-,14.267.326.363,,,,14267326363.0
261,261,261,1. Chi phí trả trước dài hạn,,-,14.267.326.363,,,,14267326363.0
270,270,270,TỔNG CỘNG TÀI SẢN,,27.626.935.334.025,26.162.417.594.964,,,27626935334025.0,26162417594964.0
