row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,9.408.840.058,14.706.793.433,9408840058.0,14706793433.0
Chi phí đảm bảo tỷ giá,Chi phí đảm bảo tỷ giá,Chi phí đảm bảo tỷ giá,4.651.111.111,251.015.319.915,4651111111.0,251015319915.0
Khác,Khác,Khác,116.000.004,873.660.003,116000004.0,873660003.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.175.951.173,266.595.773.351,14175951173.0,266595773351.0
