row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,948.121.597.140,6.216.670.297.707,,,948121597140.0,6216670297707.0
310,310,310,I. Nợ ngắn hạn,,948.121.597.140,6.216.670.297.707,,,948121597140.0,6216670297707.0
313,313,313,1. Thuế và các khoản phải nộp nhà nước,,222.222,-,,,222222.0,
315,315,315,2. Chỉ phí phải trả ngắn hạn,10,14.175.951.173,266.595.773.351,,10.0,14175951173.0,266595773351.0
319,319,319,3. Phải trả ngắn hạn khác,11,22.195.423.745,1.549.524.356,,11.0,22195423745.0,1549524356.0
320,320,320,4. Vay ngắn hạn,12,911.750.000.000,5.948.525.000.000,,12.0,911750000000.0,5948525000000.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,26.678.813.736.885,19.945.747.297.257,,,26678813736885.0,19945747297257.0
410,410,410,I. Vốn chủ sở hữu,13.1,26.678.813.736.885,19.945.747.297.257,,131.0,26678813736885.0,19945747297257.0
411,411,411,1. Vốn cổ phần,,14.696.931.770.000,14.622.441.770.000,,,14696931770000.0,14622441770000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,14.696.931.770.000,14.622.441.770.000,,,14696931770000.0,14622441770000.0
412,412,412,2. Thắng dư vốn cổ phần,,(189.084.925.846),522.021.325.200,,,-189084925846.0,522021325200.0
415,415,415,3. Cổ phiếu quỹ,,(12.364.140.000),(7.599.680.000),,,-12364140000.0,-7599680000.0
421,421,421,4. Lợi nhuận sau thuế chưa phân phối,,12.183.331.032.731,4.808.883.882.057,,,12183331032731.0,4808883882057.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,3.330.427.119.057,2.180.582.129.650,,,3330427119057.0,2180582129650.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,8.852.903.913.674,2.628.301.752.407,,,8852903913674.0,2628301752407.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,27.626.935.334.025,26.162.417.594.964,,,27626935334025.0,26162417594964.0
