row_label_raw,row_label_full,24.255 VND/USD,172 VND/JPY,707 VND/THB,numeric__172 VND/JPY,numeric__707 VND/THB
18 281 VND/CAD,18 281 VND/CAD,18 281 VND/CAD,16 496 VND/AUD,,,
26 778 VND/EUR,26 778 VND/EUR,26 778 VND/EUR,18.398 VND/SGD,,,
30 870 VND/GBP,30 870 VND/GBP,30 870 VND/GBP,28.836 VND/CHF,,,
