row_label_raw,row_label_full,col_0,Hoạt động huy động và tín dụng,Hoạt động kinh doanh tiền tệ và đầu tư chứng khoán,Hoạt động khác,Tổng cộng toàn ngân hàng,numeric__Hoạt động huy động và tín dụng,numeric__Hoạt động kinh doanh tiền tệ và đầu tư chứng khoán,numeric__Hoạt động khác,numeric__Tổng cộng toàn ngân hàng
Thu nhập,Thu nhập,Thu nhập,5 961.289,1.247.448,155.812,7.364 549,,1247448.0,155812.0,
Chỉ phí,Chỉ phí,Chỉ phí,6 124.269,412.180,274.102,6.810.551,,412180.0,274102.0,6810551.0
Thu nhập thuần,Thu nhập thuần,Thu nhập thuần,(162.980),835.268,(118.290),553.998,-162980.0,835268.0,-118290.0,553998.0
Tài sản bộ phân,Tài sản bộ phân,Tài sản bộ phân,62.727.067,13.966 443,-,76.693.510,62727067.0,,,76693510.0
Tài sản không phân bổ,Tài sản không phân bổ,Tài sản không phân bổ,,,,19.571 263,,,,
Tổng tài sản,Tài sản không phân bổ > Tổng tài sản,Tổng tài sản,,,,96.264.773,,,,96264773.0
Nợ phải trả bổ phân,Nợ phải trả bổ phân,Nợ phải trả bổ phân,89 089 724,26 407,-,89 116.131,,,,
Nợ phải trả không phân bổ,Nợ phải trả bổ phân > Nợ phải trả không phân bổ,Nợ phải trả không phân bổ,,,,2.046.721,,,,2046721.0
Tổng nợ phải trả,Nợ phải trả bổ phân > Tổng nợ phải trả,Tổng nợ phải trả,,,,91.162.852,,,,91162852.0
