row_label_raw,row_label_full,25. Tiền và các khoản tương đương tiền,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
Tiền mắt và các khoản tương đương tiền tai quỹ,Tiền mắt và các khoản tương đương tiền tai quỹ,Tiền mắt và các khoản tương đương tiền tai quỹ,248.513,384.031,248513.0,384031.0
Tiền gửi tại NHNN,Tiền gửi tại NHNN,Tiền gửi tại NHNN,2.287.057,3.749 729,2287057.0,
Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ han và kỳ hạn < 3 tháng),Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ han và kỳ hạn < 3 tháng),Tiền gửi tại các TCTD khác và cho vay các TCTD khác (không kỳ han và kỳ hạn < 3 tháng),8.460.903,11.658 653,8460903.0,
Tổng cộng,Tổng cộng,Tổng cộng,10.996.473,15.792.413,10996473.0,15792413.0
