row_label_raw,row_label_full,10.3 Tài sản có khác,31/12/2023,01/01/2023,numeric__31/12/2023,numeric__01/01/2023
- Tài sản khác,- Tài sản khác,- Tài sản khác,9 663,7 873,,
- Chi phí chờ phân bổ,- Tài sản khác > - Chi phí chờ phân bổ,- Chi phí chờ phân bổ,477.010,263 122,477010.0,
- Tài sản gân nơ chờ xử lý (iii),- Tài sản gân nơ chờ xử lý (iii),- Tài sản gân nơ chờ xử lý (iii),1 915.926,1.941 580,,
Cộng,- Tài sản gân nơ chờ xử lý (iii) > Cộng,Cộng,2.402.599,2.212.575,2402599.0,2212575.0
