row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Tính chất giao dịch,Phát sinh trong năm,Số dư tại 31/12/2023 Phải thu/(Phải trả),numeric__Mối quan hệ,numeric__Tính chất giao dịch,numeric__Phát sinh trong năm,numeric__Số dư tại 31/12/2023 Phải thu/(Phải trả)
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Phí quản lý,6 550,5.366,,,,5366.0
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Trả lãi TG,929,-,,,929.0,
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Tiền gửi KKH,-,(21.645),,,,-21645.0
Công ty AMC,Công ty AMC,Công ty AMC,Công ty con,Tiền gửi có kỳ han,-,(4 000),,,,
Ban điều hành,Công ty AMC > Ban điều hành,Ban điều hành,Thành viên chủ chốt,Lương thưởng Ban Tổng Giám đốc,12.594,-,,,12594.0,
Ban điều hành,Công ty AMC > Ban điều hành,Ban điều hành,Thành viên chủ chốt,"Thù lao HDQT, BKS",15.264,-,,,15264.0,
