row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,293.731.695,1.438.393.057,(1.226.487.864),505.636.888,293731695.0,1438393057.0,-1226487864.0,505636888.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,5.801.780.691,184.102.768,(5.985.883.459),-,5801780691.0,184102768.0,-5985883459.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,154.524.180,1.826.996.024,(1.904.760.402),76.759.802,154524180.0,1826996024.0,-1904760402.0,76759802.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,4.000.000,(4.000.000),-,,4000000.0,-4000000.0,
Cộng,Cộng,Cộng,6.250.036.566,3.453.491.849,(9.121.131.725),582.396.690,6250036566.0,3453491849.0,-9121131725.0,582396690.0
