row_label_raw,row_label_full,col_0,Số đầu năm,Số phải thu phát sinh trong năm,Số thực thu/bù trừ phát sinh trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải thu phát sinh trong năm,numeric__Số thực thu/bù trừ phát sinh trong năm,numeric__Số cuối năm
"Phí, lệ phí và các khoản khác","Phí, lệ phí và các khoản khác","Phí, lệ phí và các khoản khác",18.475.273,-,-,18.475.273,18475273.0,,,18475273.0
Cộng,Cộng,Cộng,18.475.273,-,-,18.475.273,18475273.0,,,18475273.0
