row_label_raw,row_label_full,Tên Công ty,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
Tên Công ty,Tên Công ty,Tên Công ty,Số CP/phần vốn góp,Tỷ lệsở hữu trực tiếp,Số CP/phần vốn góp,Tỷ lệsở hữu trực tiếp,,,,
Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Tên Công ty > Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,Công ty Cổ phần Vật tư Kỹ thuật Nông nghiệp Cần Thơ,80.857.223 CP,"41,07%",80.857.223 CP,"41,07%",,0.4107,,0.4107
Công ty Cổ phần Dược phẩm Cửu Long,Tên Công ty > Công ty Cổ phần Dược phẩm Cửu Long,Công ty Cổ phần Dược phẩm Cửu Long,42.402.616 CP,"58,05%",42.402.616 CP,"58,05%",,0.5805,,0.5805
Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,Tên Công ty > Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,Công ty TNHH Xuất nhập khẩu và Thương mại F.I.T Việt Nam,100 tỷ VND,100%,100 tỷ VND,100%,,1.0,,1.0
Công ty Cổ phần Đầu tư Bất động sản F.I.T,Tên Công ty > Công ty Cổ phần Đầu tư Bất động sản F.I.T,Công ty Cổ phần Đầu tư Bất động sản F.I.T,96.490.499 CP,"99,90%",96.490.499 CP,"99,90%",,0.9990000000000001,,0.9990000000000001
Công ty Cổ phần FIT Consumer,Tên Công ty > Công ty Cổ phần FIT Consumer,Công ty Cổ phần FIT Consumer,23.761.000 CP,"16,27%",23.761.000 CP,"16,27%",,0.16269999999999998,,0.16269999999999998
