row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,52.036.218,46.663.579,52036218.0,46663579.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),48.986.060,43.913.270,48986060.0,43913270.0
Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),3.050.158,2.750.309,3050158.0,2750309.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,191.541,226.440,191541.0,226440.0
Chứng khoán vốn do các TCTD khacctrong nước phát hành (c),Chứng khoán vốn do các TCTD khacctrong nước phát hành (c),Chứng khoán vốn do các TCTD khacctrong nước phát hành (c),163.690,163.690,163690.0,163690.0
Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,27.273,62.171,27273.0,62171.0
Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,Chứng khoán vốn nước ngoài,578,579,578.0,579.0
,,,52.227.759,46.890.019,52227759.0,46890019.0
Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán,Dự phòng rủi ro chứng khoán đầu tưsắn sàng để bán,(24.326),(103.388),-24326.0,-103388.0
Dự phòng giám giá,Dự phòng giám giá,Dự phòng giám giá,(16.826),(103.388),-16826.0,-103388.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,(7.500),-,-7500.0,
,,,52.203.433,46.786.631,52203433.0,46786631.0
