row_label_raw,row_label_full,"Cổ tức nhận được trong năm từ góp vốn,mua cổ phần",Năm nayTriệu đồng > 6.053,Năm trướcTriệu đồng > 5.732,numeric__Năm nayTriệu đồng > 6.053,numeric__Năm trướcTriệu đồng > 5.732
- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,- Từ chứng khoán vốn đầu tư,3.073,1.640,3073.0,1640.0
"- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn","- Từ góp vốn, đầu tư dài hạn",2.980,4.092,2980.0,4092.0
(Lỗ)/lãi thanh lý các khoản đầu tư dài hạn khác,(Lỗ)/lãi thanh lý các khoản đầu tư dài hạn khác,(Lỗ)/lãi thanh lý các khoản đầu tư dài hạn khác,(33.267),23.229,-33267.0,23229.0
,,,(27.214),28.961,-27214.0,28961.0
