row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Phải trả nội bộ,Phải trả nội bộ,Phải trả nội bộ,2.054.657,883.485,2054657.0,883485.0
Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,Các khoản phải trả nhân viên,1.238.005,481.494,1238005.0,481494.0
"Quỹ khen thưởng, phúc lợi (i)","Quỹ khen thưởng, phúc lợi (i)","Quỹ khen thưởng, phúc lợi (i)",759.414,362.458,759414.0,362458.0
Các khoản phải trả khác,Các khoản phải trả khác,Các khoản phải trả khác,57.238,39.533,57238.0,39533.0
Phải trả bên ngoài,Phải trả bên ngoài,Phải trả bên ngoài,7.186.697,4.639.914,7186697.0,4639914.0
Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,Phải trả liên quan dịch vụ trung gian và hỗ trợ thanh toán điện tử,3.861.913,2.107.479,3861913.0,2107479.0
Các khoản phải trả trong dịch vụ thanh toán thể,Các khoản phải trả trong dịch vụ thanh toán thể,Các khoản phải trả trong dịch vụ thanh toán thể,845.133,706.198,845133.0,706198.0
Thuế và các khoản phải trả Nhà nước,Thuế và các khoản phải trả Nhà nước,Thuế và các khoản phải trả Nhà nước,540.819,340.379,540819.0,340379.0
Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,Lãi phải trả tiền gửi đến hạn thanh toán,450.122,329.093,450122.0,329093.0
Thu chỉ hộ giữa các tổ chức tín dụng,Thu chỉ hộ giữa các tổ chức tín dụng,Thu chỉ hộ giữa các tổ chức tín dụng,373.925,161.138,373925.0,161138.0
Phải trả công ty kiểu hối nước ngoài,Phải trả công ty kiểu hối nước ngoài,Phải trả công ty kiểu hối nước ngoài,354.108,195.502,354108.0,195502.0
Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,Các khoản phải trả trong nghiệp vụ xử lý nợ,161.291,8.438,161291.0,8438.0
Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,Các khoản phải trả khách hàng,130.073,133.250,130073.0,133250.0
Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,Khoản đặt cọc mua tài sản nhận cán trừ nợ,124.696,316.549,124696.0,316549.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,78.391,67.809,78391.0,67809.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,31.451,78.517,31451.0,78517.0
Phải trả cổ tức,Phải trả cổ tức,Phải trả cổ tức,8.840,9.211,8840.0,9211.0
Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),Quỹ Phát triển Khoa học và Công nghệ (ii),4.039,4.049,4039.0,4049.0
Khác,Khác,Khác,221.896,182.302,221896.0,182302.0
,,,9.241.354,5.523.399,9241354.0,5523399.0
