row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",172.625,186.707,172625.0,186707.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,5.767.650,5.465.357,5767650.0,5465357.0
- Chi lương và phụ cấp,- Chi lương và phụ cấp,- Chi lương và phụ cấp,5.180.595,4.894.248,5180595.0,4894248.0
- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,- Các khoản chi đóng góp theo lương,364.084,356.715,364084.0,356715.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,165.059,150.686,165059.0,150686.0
- Chi trang phục,- Chi trang phục,- Chi trang phục,57.912,63.708,57912.0,63708.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,1.771.305,1.609.952,1771305.0,1609952.0
- Khẩu hao và hao mòn tài sản cố định,- Khẩu hao và hao mòn tài sản cố định,- Khẩu hao và hao mòn tài sản cố định,582.947,544.864,582947.0,544864.0
- Chi phí thuê tài sản,- Chi phí thuê tài sản,- Chi phí thuê tài sản,554.134,495.759,554134.0,495759.0
- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,- Bảo dưỡng và sửa chữa tài sản,515.119,449.821,515119.0,449821.0
- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,- Mua sắm công cụ lao động,107.346,108.236,107346.0,108236.0
- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,- Chi bảo hiểm tài sản,11.759,11.272,11759.0,11272.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,1.229.635,1.291.493,1229635.0,1291493.0
"- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo","- Chi xuất bản tài liệu, quảng cáo",415.542,454.346,415542.0,454346.0
"- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in","- Chi vật liệu, giấy tờ in",204.006,211.993,204006.0,211993.0
"- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan","- Chi điện nước, vệ sinh cơ quan",178.982,178.439,178982.0,178439.0
"- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết","- Chi hội nghị, lễ tân, khách tiết",96.263,102.531,96263.0,102531.0
- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,- Chi bưu phí và điện thoại,43.501,41.189,43501.0,41189.0
- Công tác phí,- Công tác phí,- Công tác phí,22.499,45.610,22499.0,45610.0
"- Chi phí đảo tạo, huấn luyện","- Chi phí đảo tạo, huấn luyện","- Chi phí đảo tạo, huấn luyện",7.872,6.010,7872.0,6010.0
- Các khoản chi phí khác,- Các khoản chi phí khác,- Các khoản chi phí khác,260.970,251.375,260970.0,251375.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,530.452,485.779,530452.0,485779.0
Chi phí dự phòng,Chi phí dự phòng,Chi phí dự phòng,1.422.948,226.415,1422948.0,226415.0
- (Hoàn nhập)/trích lập dự phòng giảm giá đầu tư dài hạn,- (Hoàn nhập)/trích lập dự phòng giảm giá đầu tư dài hạn,- (Hoàn nhập)/trích lập dự phòng giảm giá đầu tư dài hạn,(61.946),17.253,-61946.0,17253.0
- Trích lập dự phòng rủi ro tài sản Có khác,- Trích lập dự phòng rủi ro tài sản Có khác,- Trích lập dự phòng rủi ro tài sản Có khác,1.484.894,209.162,1484894.0,209162.0
,,,10.894.615,9.265.703,10894615.0,9265703.0
