row_label_raw,row_label_full,col_0,Thay đổi tỷ giá,Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế hợp nhất,numeric__Thay đổi tỷ giá,numeric__Ảnh hưởng tăng/(giảm) lợi nhuận sau thuế hợp nhất
,,,Thay đổi tỷ giá,Triệu đồng,,
Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,Tại ngày 31 tháng 12 năm 2020,,
EUR,Tại ngày 31 tháng 12 năm 2020 > EUR,EUR,"+2,00%",316,0.02,316.0
EUR,Tại ngày 31 tháng 12 năm 2020 > EUR,EUR,"-2,00%",(316),-0.02,-316.0
USD,Tại ngày 31 tháng 12 năm 2020 > USD,USD,"+2,00%",8.150,0.02,8150.0
USD,Tại ngày 31 tháng 12 năm 2020 > USD,USD,"-2,00%",(8.150),-0.02,-8150.0
SJC,Tại ngày 31 tháng 12 năm 2020 > SJC,SJC,"+5,00%",30.923,0.05,30923.0
SJC,Tại ngày 31 tháng 12 năm 2020 > SJC,SJC,"-5,00%",(30.923),-0.05,-30923.0
