row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,1.181.223,1.485.474,1181223.0,1485474.0
Phí trả chậm hợp đồng chuyển nhượng tài sản,Phí trả chậm hợp đồng chuyển nhượng tài sản,Phí trả chậm hợp đồng chuyển nhượng tài sản,510.800,815.738,510800.0,815738.0
Thu bán chứng khoán trả chậm,Thu bán chứng khoán trả chậm,Thu bán chứng khoán trả chậm,193.971,150.617,193971.0,150617.0
Thu từ nợ đã xử lý rủi ro trước đây,Thu từ nợ đã xử lý rủi ro trước đây,Thu từ nợ đã xử lý rủi ro trước đây,119.533,251.457,119533.0,251457.0
Thu thanh lý tài sản cố định,Thu thanh lý tài sản cố định,Thu thanh lý tài sản cố định,107.811,164.833,107811.0,164833.0
Thu phí hợp đồng tương lai,Thu phí hợp đồng tương lai,Thu phí hợp đồng tương lai,75.799,21.824,75799.0,21824.0
Thu tài trợ trong hoạt động thể,Thu tài trợ trong hoạt động thể,Thu tài trợ trong hoạt động thể,33.838,-,33838.0,
Thu nhập khác,Thu nhập khác,Thu nhập khác,139.471,81.005,139471.0,81005.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,(57.491),(64.287),-57491.0,-64287.0
Chi phí khác,Chi phí khác,Chi phí khác,(57.491),(64.287),-57491.0,-64287.0
,,,1.123.732,1.421.187,1123732.0,1421187.0
