row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,Rủi ro tín dụng liên quan đến các tài sản nội bảng,,
Tiền gửi tại NHNN,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại NHNN,Tiền gửi tại NHNN,10.052.590,12.109.861,10052590.0,12109861.0
Tiền gửi tại và cho vay các TCTD khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,18.397.370,13.150.915,18397370.0,13150915.0
Các công cụ tài chính phải sinh,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Các công cụ tài chính phải sinh,Các công cụ tài chính phải sinh,19.677,24.465,19677.0,24465.0
Cho vay khách hàng - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,340.268.127,296.029.774,340268127.0,296029774.0
- Cho vay khách hàng cá nhân,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,208.579.233,182.944.083,208579233.0,182944083.0
- Cho vay khách hàng tổ chức,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,131.688.894,113.085.691,131688894.0,113085691.0
Hoạt động mua nợ - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,303.915,426.769,303915.0,426769.0
Chứng khoán đầu tư - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,79.358.270,80.310.768,79358270.0,80310768.0
- Chứng khoán nợ - sẵn sàng để bán,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - sẵn sàng để bán,- Chứng khoán nợ - sẵn sàng để bán,52.036.218,46.663.579,52036218.0,46663579.0
- Chứng khoán nợ - giữ đến ngày đáo hạn,Rủi ro tín dụng liên quan đến các tài sản nội bảng > - Chứng khoán nợ - giữ đến ngày đáo hạn,- Chứng khoán nợ - giữ đến ngày đáo hạn,27.322.052,33.647.189,27322052.0,33647189.0
Tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bảng > Tài sản tài chính khác,Tài sản tài chính khác,32.431.074,35.443.726,32431074.0,35443726.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,10.037.651,7.707.545,10037651.0,7707545.0
Các cam kết trong thư tín dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bảng > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,9.210.680,5.748.655,9210680.0,5748655.0
