row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
"I. Tổng số cán bộ, công nhân viên bình quân (người)","I. Tổng số cán bộ, công nhân viên bình quân (người)","I. Tổng số cán bộ, công nhân viên bình quân (người)",18.866,19.068,18866.0,19068.0
"II. Thu nhập của cán bộ, công nhân viên (Triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (Triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (Triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (Triệu đồng)","II. Thu nhập của cán bộ, công nhân viên (Triệu đồng)",,
1. Tiền lương,"II. Thu nhập của cán bộ, công nhân viên (Triệu đồng) > 1. Tiền lương",1. Tiền lương,3.943.816,4.391.114,3943816.0,4391114.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên (Triệu đồng) > 2. Tiền thường",2. Tiền thường,542.236,1.410.022,542236.0,1410022.0
3. Tổng thu nhập (1+2),"II. Thu nhập của cán bộ, công nhân viên (Triệu đồng) > 3. Tổng thu nhập (1+2)",3. Tổng thu nhập (1+2),4.486.052,5.801.136,4486052.0,5801136.0
4. Tiền lương bình quân tháng (triệu đồng/người),"II. Thu nhập của cán bộ, công nhân viên (Triệu đồng) > 4. Tiền lương bình quân tháng (triệu đồng/người)",4. Tiền lương bình quân tháng (triệu đồng/người),"17,42","19,19",17.42,19.19
5. Thu nhập bình quân tháng (triệu đồng/người),"II. Thu nhập của cán bộ, công nhân viên (Triệu đồng) > 5. Thu nhập bình quân tháng (triệu đồng/người)",5. Thu nhập bình quân tháng (triệu đồng/người),"19,82","25,35",19.82,25.35
