row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Các giao dịch,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Các thành viên của Ban lãnh đạo,Các thành viên của Ban lãnh đạo,Các thành viên của Ban lãnh đạo,Cho vayNhận tiền gửi,71.224(160.801),25.091(121.957),,,
Ngân hàng và các công ty con,Ngân hàng và các công ty con,Ngân hàng và các công ty con,Chứng chỉ tiền gửiPhải thu khác,(460)293(2.417),(160)70(2.001),,,
Ngân hàng và các công ty con,Ngân hàng và các công ty con,Ngân hàng và các công ty con,Phải trả khác,(460)293(2.417),(160)70(2.001),,,
Các bên liên quan đến các thành viên của Ban lãnh đạo,Các bên liên quan đến các thành viên của Ban lãnh đạo,Các bên liên quan đến các thành viên của Ban lãnh đạo,Cho vayNhận tiền gửi,38.684(227.123),27.484(160.809),,,
Ngân hàng và các công ty con,Ngân hàng và các công ty con,Ngân hàng và các công ty con,Chứng chỉ tiền gửiPhải thu khác,(11.070)247(3.273),(11.030)107(2.391),,,
Ngân hàng và các công ty con,Ngân hàng và các công ty con,Ngân hàng và các công ty con,Phải trả khác,(11.070)247(3.273),(11.030)107(2.391),,,
