row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,Lãi phải trả tiền gửi tiết kiệm bằng VND,5.548.116,5.912.249,5548116.0,5912249.0
Lãi phải trả tiền gửi của khách hàng bằng VND,Lãi phải trả tiền gửi của khách hàng bằng VND,Lãi phải trả tiền gửi của khách hàng bằng VND,692.984,526.996,692984.0,526996.0
Lãi phải trả cho các giấy tờ có giá bằng VND,Lãi phải trả cho các giấy tờ có giá bằng VND,Lãi phải trả cho các giấy tờ có giá bằng VND,514.818,520.246,514818.0,520246.0
Lãi phải trả tiền gửi của khách hàng bằng ngoại tệ,Lãi phải trả tiền gửi của khách hàng bằng ngoại tệ,Lãi phải trả tiền gửi của khách hàng bằng ngoại tệ,127.871,92.973,127871.0,92973.0
Lãi phải trả từ giao dịch phải sinh tiền tệ,Lãi phải trả từ giao dịch phải sinh tiền tệ,Lãi phải trả từ giao dịch phải sinh tiền tệ,20.709,39.930,20709.0,39930.0
Lãi phải trả tiền vay các TCTD khác bằng ngoại tệ,Lãi phải trả tiền vay các TCTD khác bằng ngoại tệ,Lãi phải trả tiền vay các TCTD khác bằng ngoại tệ,10.869,9.632,10869.0,9632.0
Lãi phải trả tiền gửi của các TCTD khác bằng ngoại tệ,Lãi phải trả tiền gửi của các TCTD khác bằng ngoại tệ,Lãi phải trả tiền gửi của các TCTD khác bằng ngoại tệ,4.391,873,4391.0,873.0
"Lãi phải trả cho vốn tài trợ, ủy thác đầu tư,cho vay bằng ngoại tệ","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư,cho vay bằng ngoại tệ","Lãi phải trả cho vốn tài trợ, ủy thác đầu tư,cho vay bằng ngoại tệ",2.562,714,2562.0,714.0
Lãi phải trả tiền vay các TCTD khác bằng VND,Lãi phải trả tiền vay các TCTD khác bằng VND,Lãi phải trả tiền vay các TCTD khác bằng VND,977,1.320,977.0,1320.0
Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,Lãi phải trả tiền gửi tiết kiệm bằng ngoại tệ,624,490,624.0,490.0
,,,6.923.921,7.105.423,6923921.0,7105423.0
