row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Triệu đồng,%,Triệu đồng,%,,,,
Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,Cho vay các tổ chức kinh tế,131.688.894,"38,71",113.085.691,"38,20",131688894.0,38.71,113085691.0,38.2
Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,Công ty trách nhiệm hữu hạn khác,69.946.343,"20,56",60.435.650,"20,42",69946343.0,20.56,60435650.0,20.42
Công ty cổ phần khác,Công ty cổ phần khác,Công ty cổ phần khác,49.990.074,"14,69",42.559.351,"14,38",49990074.0,14.69,42559351.0,14.38
Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,3.917.935,"1,15",3.985.711,"1,35",3917935.0,1.15,3985711.0,1.35
Công ty Nhà nước,Công ty Nhà nước,Công ty Nhà nước,3.650.702,"1,07",2.850.884,"0,96",3650702.0,1.07,2850884.0,0.96
Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,1.454.830,"0,43",1.517.423,"0,51",1454830.0,0.43,1517423.0,0.51
Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,Công ty trách nhiệm hữu hạn một thành viên do Nhà nước sở hữu 100% vốn điều lệ,432.051,"0,13",338.835,"0,11",432051.0,0.13,338835.0,0.11
Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,413.143,"0,12",231.143,"0,08",413143.0,0.12,231143.0,0.08
"Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",265.854,"0,08",22.207,"0,01",265854.0,0.08,22207.0,0.01
Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,Công ty trách nhiệm hữu hạn hai thành viên trở lên có phần vốn góp của Nhà nước trên 50% vốn điều lệ hoặc nhà nước giữ quyền chi phối,160.079,"0,05",148.187,"0,05",160079.0,0.05,148187.0,0.05
Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,Công ty cổ phần có vốn cổ phần của Nhà nước chiếm trên 50% vốn điều lệ hoặc tổng số cổ phần có quyền biểu quyết; hoặc Nhà nước giữ quyền chi phối đối với công ty trong điều lệ của công ty,50.220,"0,01",103.026,"0,03",50220.0,0.01,103026.0,0.03
Công ty hợp danh,Công ty hợp danh,Công ty hợp danh,5.487,"0,01",5.682,"0,01",5487.0,0.01,5682.0,0.01
Khác,Khác,Khác,1.402.176,"0,41",887.592,"0,29",1402176.0,0.41,887592.0,0.29
Cho vay cá nhân,Cho vay cá nhân,Cho vay cá nhân,208.579.233,"61,29",182.944.083,"61,80",208579233.0,61.29,182944083.0,61.8
,,,340.268.127,"100,00",296.029.774,"100,00",340268127.0,100.0,296029774.0,100.0
