row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,09/10/2018,09/10/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__09/10/2018,numeric__09/10/2018_1
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi",,,,
- Công ty CP Tổ Châu,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty CP Tổ Châu",- Công ty CP Tổ Châu,112.782.426.615,(112.782.426.615),113.257.992.250,-,112782426615.0,-112782426615.0,113257992250.0,
- Công ty CP Lương thực Hậu Giang,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty CP Lương thực Hậu Giang",- Công ty CP Lương thực Hậu Giang,118.525.526.500,(109.025.526.500),118.525.526.500,-,118525526500.0,-109025526500.0,118525526500.0,
- Công ty CP Thương mại Thủy sản Á Châu,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty CP Thương mại Thủy sản Á Châu",- Công ty CP Thương mại Thủy sản Á Châu,6.362.314.131,(6.362.314.131),6.362.314.131,-,6362314131.0,-6362314131.0,6362314131.0,
- Công ty TNHH MTV Hòa Tân Lộc,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty TNHH MTV Hòa Tân Lộc",- Công ty TNHH MTV Hòa Tân Lộc,81.523.855.425,(80.441.237.737),81.523.855.425,-,81523855425.0,-80441237737.0,81523855425.0,
- Công ty TNHH XNK Thương mại Dịch vụ Võ Thị Thu Hà,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty TNHH XNK Thương mại Dịch vụ Võ Thị Thu Hà",- Công ty TNHH XNK Thương mại Dịch vụ Võ Thị Thu Hà,146.760.477.715,(139.584.956.215),146.760.477.715,-,146760477715.0,-139584956215.0,146760477715.0,
- Công ty TNHH Đầu tư Bình Lợi,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty TNHH Đầu tư Bình Lợi",- Công ty TNHH Đầu tư Bình Lợi,12.709.500.000,(12.709.500.000),12.709.500.000,-,12709500000.0,-12709500000.0,12709500000.0,
- Công ty CP Thịnh Phát Kon Tum,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty CP Thịnh Phát Kon Tum",- Công ty CP Thịnh Phát Kon Tum,77.481.437.313,(77.481.437.313),77.481.437.313,-,77481437313.0,-77481437313.0,77481437313.0,
- Công ty TNHH Lương thực V.A.P,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty TNHH Lương thực V.A.P",- Công ty TNHH Lương thực V.A.P,11.049.991.330,(7.734.993.931),11.049.991.330,-,11049991330.0,-7734993931.0,11049991330.0,
- Công ty CP Lương thực TP Hồ Chí Minh,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty CP Lương thực TP Hồ Chí Minh",- Công ty CP Lương thực TP Hồ Chí Minh,24.361.723.614,(12.180.861.807),25.361.723.614,-,24361723614.0,-12180861807.0,25361723614.0,
- Univen Pte Ltd Singapore,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Univen Pte Ltd Singapore",- Univen Pte Ltd Singapore,11.467.116.000,(7.737.887.500),11.130.525.000,-,11467116000.0,-7737887500.0,11130525000.0,
- Công ty TNHH TM XNK Hiệp Tài,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty TNHH TM XNK Hiệp Tài",- Công ty TNHH TM XNK Hiệp Tài,9.017.732.212,(9.017.732.212),9.017.732.212,-,9017732212.0,-9017732212.0,9017732212.0,
- DNTN Chữ Tín,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - DNTN Chữ Tín",- DNTN Chữ Tín,7.153.695.622,(7.153.695.622),7.153.695.622,-,7153695622.0,-7153695622.0,7153695622.0,
- Ông Mai Hữu Út,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Ông Mai Hữu Út",- Ông Mai Hữu Út,7.193.017.400,(7.193.017.400),7.193.017.400,-,7193017400.0,-7193017400.0,7193017400.0,
- Ông Nguyễn Thành Hiếu,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Ông Nguyễn Thành Hiếu",- Ông Nguyễn Thành Hiếu,5.332.294.200,(5.332.294.200),5.332.294.200,-,5332294200.0,-5332294200.0,5332294200.0,
- Công ty TNHH Phương Huệ,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty TNHH Phương Huệ",- Công ty TNHH Phương Huệ,6.200.736.550,(6.200.736.550),6.200.736.550,-,6200736550.0,-6200736550.0,6200736550.0,
"- Seahorse Venture 8, Inc","Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Seahorse Venture 8, Inc","- Seahorse Venture 8, Inc",3.779.571.900,(3.779.571.900),3.808.972.200,-,3779571900.0,-3779571900.0,3808972200.0,
- Công ty Cổ phần Lúa Vàng,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Công ty Cổ phần Lúa Vàng",- Công ty Cổ phần Lúa Vàng,3.400.000.000,(3.400.000.000),3.400.000.000,-,3400000000.0,-3400000000.0,3400000000.0,
- M.H Trading SDN BHD,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - M.H Trading SDN BHD",- M.H Trading SDN BHD,6.891.454.050,(6.891.454.050),-,-,6891454050.0,-6891454050.0,,
- MSA Food trading,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - MSA Food trading",- MSA Food trading,6.019.231.500,(6.019.231.500),-,-,6019231500.0,-6019231500.0,,
- Các đối tượng khác,"Tổng giá trị các khoản phải thu, cho vay quá hạn thanh toán hoặc chưa quá hạn nhưng khó có khả năng thu hồi > - Các đối tượng khác",- Các đối tượng khác,39.650.540.164,(34.707.205.587),37.853.616.437,-,39650540164.0,-34707205587.0,37853616437.0,
