row_label_raw,row_label_full,col_0,Từ ngày 09/10/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 08/10/2018,numeric__Từ ngày 09/10/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 08/10/2018
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.444.822.181.640,8.580.294.838.816,1444822181640.0,8580294838816.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,47.017.121.215,164.810.109.874,47017121215.0,164810109874.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,44.247.120.452,113.519.316.415,44247120452.0,113519316415.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,105.116.918.704,619.627.341.095,105116918704.0,619627341095.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,30.305.484.745,86.763.030.653,30305484745.0,86763030653.0
Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,Chi phí dự phòng nợ phải thu khó đòi,640.583.963.803,1.757.992.232,640583963803.0,1757992232.0
,,,2.312.092.790.559,9.566.772.629.085,2312092790559.0,9566772629085.0
