row_label_raw,row_label_full,Văn phòng Tổng Công ty,"Số 333 Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Thành phố Hồ Chí Minh.","Mua bán, xay xát, chế biến, bảo quản lương thực, thực phẩm, bột mi, lúa mi, nông sản. Mua bán thủy sản, phân bón, vất tư, thiết bị, máy móc ngành công – nông nghiệp. Nuôi, chế biến thủy hải sản. Sản xuất, mua bán thức ăn chăn nuôi.","numeric__Số 333 Trần Hưng Đạo, Phường Cầu Kho, Quận 1, Thành phố Hồ Chí Minh.","numeric__Mua bán, xay xát, chế biến, bảo quản lương thực, thực phẩm, bột mi, lúa mi, nông sản. Mua bán thủy sản, phân bón, vất tư, thiết bị, máy móc ngành công – nông nghiệp. Nuôi, chế biến thủy hải sản. Sản xuất, mua bán thức ăn chăn nuôi."
+ Ban quản lý Dự án số 3,+ Ban quản lý Dự án số 3,+ Ban quản lý Dự án số 3,"Số 558 KV Thới Hòa, Phường Thới Thuận, Quận Thốt Nốt, Thành phố Cần Thơ",Đầu tư xây dựng cơ bản theo nhiệm vụ của Tổng Công ty,,
Công ty Lương thực Sông Hậu,Công ty Lương thực Sông Hậu,Công ty Lương thực Sông Hậu,"Lô 18 Khu công nghiệp Trả Nóc, Quận Bình Thủy, Thành phố Cần Thơ","Chế biến kinh doanh lương thực, bao bì",,
Công ty Lương thực Thực phẩm An Giang,Công ty Lương thực Thực phẩm An Giang,Công ty Lương thực Thực phẩm An Giang,"Số 6 Nguyễn Du, Phường Mỹ Bình, TP Long Xuyên, tỉnh An Giang","Kinh doanh lương thực, thực phẩm",,
Công ty Lương thực Bạc Liêu,Công ty Lương thực Bạc Liêu,Công ty Lương thực Bạc Liêu,"Số 166 Võ Thị Sáu, Phường 8, TX Bạc Liêu, tỉnh Bạc Liêu","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Công ty Bột mì Bình Đông,Công ty Bột mì Bình Đông,Công ty Bột mì Bình Đông,"Số 277A Bến Bình Đông, Phường 14, Quận 8, TP.HCM","Mua bán, xay xát, chế biến, bảo quản lúa mì, bột mì.",,
Công ty Lương thực Long An,Công ty Lương thực Long An,Công ty Lương thực Long An,"Số 10 Cử Luyện, Phường 5, TP Tân An, tỉnh Long An","Kinh doanh lương thực, thực phẩm.",,
Công ty Lương thực Tiền Giang,Công ty Lương thực Tiền Giang,Công ty Lương thực Tiền Giang,"Số 256 Đạo Thạnh, Khu phố 2, Phường 10, TP Mỹ Tho, tỉnh","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Công ty Lương thực Trà Vinh,Công ty Lương thực Trà Vinh,Công ty Lương thực Trà Vinh,"Số 102 Trần Phú, TP Trà Vinh, tỉnh Trà Vinh","Chế biến, kinh doanh lương thực.",,
Công ty Lương thực Đồng Tháp,Công ty Lương thực Đồng Tháp,Công ty Lương thực Đồng Tháp,"Số 531 Quốc lộ 30, xã Mỹ Tân, TP Cao Lãnh, tỉnh Đồng Tháp","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Công ty Lương thực Sóc Trăng,Công ty Lương thực Sóc Trăng,Công ty Lương thực Sóc Trăng,"Khóm 4, phường 1, Thị xã Ngã Năm, tỉnh Sóc Trăng","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Công ty Lương thực Vĩnh Long,Công ty Lương thực Vĩnh Long,Công ty Lương thực Vĩnh Long,"Số 09, Tỉnh lộ 901, Xã Xuân Hiệp, Huyện Trà Ôn, Tỉnh Vĩnh Long","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Công ty Nông sản Thực phẩm Trà Vinh,Công ty Nông sản Thực phẩm Trà Vinh,Công ty Nông sản Thực phẩm Trà Vinh,"Áp Vĩnh Yên, xã Long Đức, TP Trà Vinh, tỉnh Trà Vinh","Mua bán lương thực và chế biến thức ăn, nuôi trồng thủy sản.",,
Công ty Nông sản Thực phẩm Tiền Giang,Công ty Nông sản Thực phẩm Tiền Giang,Công ty Nông sản Thực phẩm Tiền Giang,"Áp Bình Hòa, xã Hòa Hưng, huyện Cái Bè, tỉnh Tiền Giang","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Công ty Lương thực Bến Tre,Công ty Lương thực Bến Tre,Công ty Lương thực Bến Tre,"Số 26 đường Hùng Vương, Phường 1, Thành phố Bến Tre, tỉnh Bến Tre","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
Chi nhánh Tổng Công ty Lương thực Miền Nam -Công ty cổ phần - Thốt Nốt,Chi nhánh Tổng Công ty Lương thực Miền Nam -Công ty cổ phần - Thốt Nốt,Chi nhánh Tổng Công ty Lương thực Miền Nam -Công ty cổ phần - Thốt Nốt,"Khu vực Thới Hòa 1, Phường Thới Thuận, Quận Thốt Nốt, Thành phố Cần Thơ.","Chế biến, kinh doanh mặt hàng về lương thực, thực phẩm.",,
