row_label_raw,row_label_full,col_0,Từ ngày 09/10/2018đến ngày 31/12/2018VND,Từ ngày 01/01/2018đến ngày 08/10/2018VND,numeric__Từ ngày 09/10/2018đến ngày 31/12/2018VND,numeric__Từ ngày 01/01/2018đến ngày 08/10/2018VND
"Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay","Lãi tiền gửi, lãi cho vay",117.438.832,648.634.492,117438832.0,648634492.0
"Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm","Chiết khấu thanh toán, lãi bán hàng trả chậm",76.544.843,53.244.958,76544843.0,53244958.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",1.600,54.380.882.300,1600.0,54380882300.0
Lãi bán ngoại tệ,Lãi bán ngoại tệ,Lãi bán ngoại tệ,69.023.494,446.420.835,69023494.0,446420835.0
Lãi chênh lệch tỷ giá phát sinh trong kỳ,Lãi chênh lệch tỷ giá phát sinh trong kỳ,Lãi chênh lệch tỷ giá phát sinh trong kỳ,6.141.545.888,28.392.058.985,6141545888.0,28392058985.0
Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lãi chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,784.636.261,-,784636261.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,13.404,372.121.926,13404.0,372121926.0
,,,7.189.204.322,84.293.363.496,7189204322.0,84293363496.0
