row_label_raw,row_label_full,7 . PHẢI THU KHÁC,7 . PHẢI THU KHÁC_1,7 . PHẢI THU KHÁC_2,7 . PHẢI THU KHÁC_3,7 . PHẢI THU KHÁC_4,numeric__7 . PHẢI THU KHÁC_1,numeric__7 . PHẢI THU KHÁC_2,numeric__7 . PHẢI THU KHÁC_3,numeric__7 . PHẢI THU KHÁC_4
,,,31/12/2018,31/12/2018,09/10/2018,09/10/2018,,,,
,,,Giá gốcVND,Dự phòngVND,Giá gốcVND,Dự phòngVND,,,,
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
- Phải thu về cổ phần hóa,b) Dài hạn > - Phải thu về cổ phần hóa,- Phải thu về cổ phần hóa,116.966.534,-,116.966.534,-,116966534.0,,116966534.0,
- Công ty Lương thực Long An chi hộ Hội đồng hỗ trợ bồi thường huyện Vĩnh Hưng,b) Dài hạn > - Công ty Lương thực Long An chi hộ Hội đồng hỗ trợ bồi thường huyện Vĩnh Hưng,- Công ty Lương thực Long An chi hộ Hội đồng hỗ trợ bồi thường huyện Vĩnh Hưng,8.055.693.514,-,8.055.693.514,-,8055693514.0,,8055693514.0,
"- Ký cược, ký quỹ","b) Dài hạn > - Ký cược, ký quỹ","- Ký cược, ký quỹ",60.500.000,-,60.500.000,-,60500000.0,,60500000.0,
,,,8.233.160.048,-,8.233.160.048,-,8233160048.0,,8233160048.0,
c) Phải thu khác là các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 40),b) Dài hạn > c) Phải thu khác là các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 40),c) Phải thu khác là các bên liên quan(Xem thông tin chi tiết tại Thuyết minh 40),163.626.965.781,(114.669.464.075),164.102.531.416,-,163626965781.0,-114669464075.0,164102531416.0,
