row_label_raw,row_label_full,col_0,Từ ngày 09/10/2018đến ngày 31/12/2018,Từ ngày 01/01/2018đến ngày 08/10/2018,numeric__Từ ngày 09/10/2018đến ngày 31/12/2018,numeric__Từ ngày 01/01/2018đến ngày 08/10/2018
,,,VND,VND,,
Lãi tiền vay,Lãi tiền vay,Lãi tiền vay,26.022.201.325,90.997.290.174,26022201325.0,90997290174.0
Lỗ bán ngoại tệ,Lỗ bán ngoại tệ,Lỗ bán ngoại tệ,1.093.542.980,5.227.717.100,1093542980.0,5227717100.0
Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,Lỗ chênh lệch tỷ giá phát sinh trong kỳ,8.261.682.296,35.828.234.501,8261682296.0,35828234501.0
Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,Lỗ chênh lệch tỷ giá do đánh giá lại số dư cuối kỳ,1.019.118.142,-,1019118142.0,
Dự phòng tồn thất đầu tư,Dự phòng tồn thất đầu tư,Dự phòng tồn thất đầu tư,425.509.980.346,-,425509980346.0,
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,240.272.352,,240272352.0
,,,461.906.525.089,132.293.514.127,461906525089.0,132293514127.0
