row_label_raw,row_label_full,col_0,Từ ngày 09/10/2018đến ngày 31/12/2018VND,Từ ngày 01/01/2018đến ngày 08/10/2018VND,numeric__Từ ngày 09/10/2018đến ngày 31/12/2018VND,numeric__Từ ngày 01/01/2018đến ngày 08/10/2018VND
Doanh thu bán hàng,Doanh thu bán hàng,Doanh thu bán hàng,1.463.022.365.074,9.806.701.791.536,1463022365074.0,9806701791536.0
Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,27.963.153.106,65.264.385.054,27963153106.0,65264385054.0
,,,1.490.985.518.180,9.871.966.176.590,1490985518180.0,9871966176590.0
Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 40),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 40),Trong đó: Doanh thu đối với các bên liên quan(Xem thông tin chỉ tiết tại Thuyết minh 40),15.556.226.085,269.061.651.376,15556226085.0,269061651376.0
