row_label_raw,row_label_full,col_0,31/12/2023,31/12/2022,numeric__31/12/2023,numeric__31/12/2022
,,,VND,VND,,
Tiền gửi của các TCTD khác,Tiền gửi của các TCTD khác,Tiền gửi của các TCTD khác,13.864.938.127.866,20.571.529.234.722,13864938127866.0,20571529234722.0
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,1.114.938.127.866,8.011.529.234.722,1114938127866.0,8011529234722.0
- Bằng VND,- Bằng VND,- Bằng VND,1.114.938.127.866,8.011.529.234.722,1114938127866.0,8011529234722.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,12.750.000.000.000,12.560.000.000.000,12750000000000.0,12560000000000.0
- Bằng VND,- Bằng VND,- Bằng VND,12.750.000.000.000,12.560.000.000.000,12750000000000.0,12560000000000.0
Vay các TCTD khác,Vay các TCTD khác,Vay các TCTD khác,19.180.297.096,1.069.981.242.432,19180297096.0,1069981242432.0
- Bằng VND,- Bằng VND,- Bằng VND,-,559.908.609.264,,559908609264.0
- Bằng ngoại tệ,- Bằng ngoại tệ,- Bằng ngoại tệ,19.180.297.096,510.072.633.168,19180297096.0,510072633168.0
,,,13.884.118.424.962,21.641.510.477.154,13884118424962.0,21641510477154.0
