row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022,numeric__Năm 2023,numeric__Năm 2022
,,,VND,VND,,
Thu phí dịch vụ,Thu phí dịch vụ,Thu phí dịch vụ,109.798.140.530,105.667.054.937,109798140530.0,105667054937.0
- Dịch vụ thanh toán,- Dịch vụ thanh toán,- Dịch vụ thanh toán,48.646.208.416,40.247.725.066,48646208416.0,40247725066.0
- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,314.736.702,800.283.763,314736702.0,800283763.0
- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,- Dịch vụ ủy thác và đại lý,13.761.726.334,12.741.083.492,13761726334.0,12741083492.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,47.075.469.078,51.877.962.616,47075469078.0,51877962616.0
Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,Chi phí dịch vụ liên quan,(33.212.065.290),(32.868.075.170),-33212065290.0,-32868075170.0
- Dịch vụ thanh toán,- Dịch vụ thanh toán,- Dịch vụ thanh toán,(14.399.276.239),(12.849.721.528),-14399276239.0,-12849721528.0
- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,- Dịch vụ ngân quỹ,(340.252.724),(366.148.342),-340252724.0,-366148342.0
- Dịch vụ khác,- Dịch vụ khác,- Dịch vụ khác,(18.472.536.327),(19.652.205.300),-18472536327.0,-19652205300.0
Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,Lãi thuần từ hoạt động dịch vụ,76.586.075.240,72.798.979.767,76586075240.0,72798979767.0
