row_label_raw,row_label_full,Kỳ hạn,Mệnh giá,Chiết khấu,Phụ trội,Giá trị thuần,numeric__Mệnh giá,numeric__Chiết khấu,numeric__Phụ trội,numeric__Giá trị thuần
Kỳ hạn,Kỳ hạn,Kỳ hạn,VND,VND,VND,VND,,,,
Dưới 12 tháng,Kỳ hạn > Dưới 12 tháng,Dưới 12 tháng,150.000.000.000,-,-,150.000.000.000,150000000000.0,,,150000000000.0
Dưới 12 tháng,Kỳ hạn > Dưới 12 tháng,Dưới 12 tháng,150.000.000.000,-,-,150.000.000.000,150000000000.0,,,150000000000.0
