row_label_raw,row_label_full,STT,Chỉ tiêu,Thuyết minh,Năm 2023 > VND,Năm 2022 > VND,numeric__Chỉ tiêu,numeric__Thuyết minh,numeric__Năm 2023 > VND,numeric__Năm 2022 > VND
II,II,II,Lưu chuyển tiền thuần từ hoạt động đầu tư,,12.420.857.848,(29.028.263.441),,,12420857848.0,-29028263441.0
IV,IV,IV,Lưu chuyển tiền thuần trong năm,,(1.866.658.800.072),(2.359.619.110.831),,,-1866658800072.0,-2359619110831.0
V,V,V,Tiền và các khoản tương đương tiền tại thời điểm đầu năm,,23.110.357.666.342,25.469.976.777.173,,,23110357666342.0,25469976777173.0
VII,VII,VII,Tiền và các khoản tương đương tiền tại thời điểm cuối năm,35,21.243.698.866.270,23.110.357.666.342,,35.0,21243698866270.0,23110357666342.0
