row_label_raw,row_label_full,col_0,Theo Giấy chứng nhận đăng ký doanh nghiệp,Theo Giấy chứng nhận đăng ký doanh nghiệp_1,Vốn đã góp tại ngày > 31/12/2015,Vốn đã góp tại ngày > 31/12/2015_1,Vốn đã góp tại ngày > 31/12/2014,Vốn đã góp tại ngày > 31/12/2014_1,numeric__Theo Giấy chứng nhận đăng ký doanh nghiệp,numeric__Theo Giấy chứng nhận đăng ký doanh nghiệp_1,numeric__Vốn đã góp tại ngày > 31/12/2015,numeric__Vốn đã góp tại ngày > 31/12/2015_1,numeric__Vốn đã góp tại ngày > 31/12/2014,numeric__Vốn đã góp tại ngày > 31/12/2014_1
,,,Số lượng cổ phiếu,%,Số lượng cổ phiếu,%,Số lượng cổ phiếu,%,,,,,,
1. Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,1. Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,1. Tổng Công ty Đầu tư và Kinh doanh vốn Nhà nước,62.511.678,"50,16%",62.511.678,"50,16%",62.511.678,"50,16%",62511678.0,0.5015999999999999,62511678.0,0.5015999999999999,62511678.0,0.5015999999999999
2. Công ty Cổ phần FPT,2. Công ty Cổ phần FPT,2. Công ty Cổ phần FPT,56.766.318,"45,55%",56.882.674,"45,64%",56.882.674,"45,64%",56766318.0,0.45549999999999996,56882674.0,0.45640000000000003,56882674.0,0.45640000000000003
3. Các cổ đông khác,3. Các cổ đông khác,3. Các cổ đông khác,5.341.813,"4,29%",5.195.442,"4,18%",5.195.442,"4,18%",5341813.0,0.0429,5195442.0,0.0418,5195442.0,0.0418
,,,124.619.809,100%,124.589.794,"99,98%",124.589.794,"99,98%",124619809.0,1.0,124589794.0,0.9998,124589794.0,0.9998
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,-,-,30.015,"0,02%",30.015,"0,02%",,,30015.0,0.0002,30015.0,0.0002
,,,124.619.809,100%,124.619.809,100%,124.619.809,100%,124619809.0,1.0,124619809.0,1.0,124619809.0,1.0
