row_label_raw,row_label_full,Dưới 1 năm,Từ 1-5 năm,Tổng,numeric__Từ 1-5 năm,numeric__Tổng
VND,VND,VND,VND,VND,,
282.027.493.486,VND > 282.027.493.486,282.027.493.486,-,282.027.493.486,,282027493486.0
1.028.368.640.271,VND > 1.028.368.640.271,1.028.368.640.271,-,1.028.368.640.271,,1028368640271.0
964.804.671.145,VND > 964.804.671.145,964.804.671.145,-,964.804.671.145,,964804671145.0
-,VND > -,-,190.161.150.175,190.161.150.175,190161150175.0,190161150175.0
-,VND > -,-,2.981.643.243,2.981.643.243,2981643243.0,2981643243.0
2.275.200.804.902,VND > 2.275.200.804.902,2.275.200.804.902,193.142.793.418,2.468.343.598.320,193142793418.0,2468343598320.0
