row_label_raw,row_label_full,col_0,2015,2014,numeric__2015,numeric__2014
,,,VND,VND,,
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,66.726.228.145,14.970.850.358,66726228145.0,14970850358.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,16.571.228.475,2.813.979.942,16571228475.0,2813979942.0
Dự phòng giảm giá các khoản đầu tư,Dự phòng giảm giá các khoản đầu tư,Dự phòng giảm giá các khoản đầu tư,3.602.044.928,1.258.213.206,3602044928.0,1258213206.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,-,270.755.201,,270755201.0
,,,86.899.501.548,19.313.798.707,86899501548.0,19313798707.0
