row_label_raw,row_label_full,Dưới 1 năm,Từ 1-5 năm,Tổng,numeric__Từ 1-5 năm,numeric__Tổng
VND,VND,VND,VND,VND,,
1.660.677.134.056,VND > 1.660.677.134.056,1.660.677.134.056,444.645.581.506,2.105.322.715.562,444645581506.0,2105322715562.0
1.349.541.349.521,VND > 1.349.541.349.521,1.349.541.349.521,-,1.349.541.349.521,,1349541349521.0
251.422.070.956,VND > 251.422.070.956,251.422.070.956,-,251.422.070.956,,251422070956.0
-,VND > -,-,364.134.497,364.134.497,364134497.0,364134497.0
3.261.640.554.533,VND > 3.261.640.554.533,3.261.640.554.533,445.009.716.003,3.706.650.270.536,445009716003.0,3706650270536.0
(986.439.749.631),VND > (986.439.749.631),(986.439.749.631),(251.866.922.585),(1.238.306.672.216),-251866922585.0,-1238306672216.0
