row_label_raw,row_label_full,col_0,2015,2014(Trình bày lại),numeric__2015,numeric__2014(Trình bày lại)
,,,VND,VND,,
Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,Giá vốn của hàng hóa đã bán,103.459.993.979,78.712.796.828,103459993979.0,78712796828.0
Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,Giá vốn của dịch vụ đã cung cấp,2.345.146.514.548,1.588.430.280.468,2345146514548.0,1588430280468.0
,,,2.448.606.508.527,1.667.143.077.296,2448606508527.0,1667143077296.0
