row_label_raw,row_label_full,"I. Tổng số cán bộ, công nhân viên bình quân trong năm (người)",Năm nay > 6.301,Năm trước > 6.233,numeric__Năm nay > 6.301,numeric__Năm trước > 6.233
"II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)","II. Thu nhập của cán bộ, công nhân viên (triệu VND)",,,,
1. Tổng quỹ lương,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 1. Tổng quỹ lương",1. Tổng quỹ lương,1.936.662,1.494.882,1936662.0,1494882.0
2. Tiền thường,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 2. Tiền thường",2. Tiền thường,261.991,186.404,261991.0,186404.0
3. Thu nhập khác,"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 3. Thu nhập khác",3. Thu nhập khác,80.796,75.873,80796.0,75873.0
4. Tổng thu nhập (1+2+3),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 4. Tổng thu nhập (1+2+3)",4. Tổng thu nhập (1+2+3),2.279.449,1.757.159,2279449.0,1757159.0
5. Tiền lương bình quân tháng (triệu VND/người),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 5. Tiền lương bình quân tháng (triệu VND/người)",5. Tiền lương bình quân tháng (triệu VND/người),"25,61","19,99",25.61,19.99
6. Thu nhập bình quân tháng (triệu VND/người),"II. Thu nhập của cán bộ, công nhân viên (triệu VND) > 6. Thu nhập bình quân tháng (triệu VND/người)",6. Thu nhập bình quân tháng (triệu VND/người),"30,15","23,49",30.15,23.49
