row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
Lợi nhuận trước thuế TNDN,Lợi nhuận trước thuế TNDN,Lợi nhuận trước thuế TNDN,1.558.857,4.147.600,1558857.0,4147600.0
Điều chính các khoản:,Điều chính các khoản:,Điều chính các khoản:,,,,
- Chi phí không được trừ,Điều chính các khoản: > - Chi phí không được trừ,- Chi phí không được trừ,206.548,98.173,206548.0,98173.0
"- Thu nhập từ góp vốn, mua cổ phần","Điều chính các khoản: > - Thu nhập từ góp vốn, mua cổ phần","- Thu nhập từ góp vốn, mua cổ phần",(61.555),-,-61555.0,
- Khác,Điều chính các khoản: > - Khác,- Khác,(2.333),(808),-2333.0,-808.0
Thu nhập chịu thuế,Điều chính các khoản: > Thu nhập chịu thuế,Thu nhập chịu thuế,1.701.517,4.244.965,1701517.0,4244965.0
Thuế suất thuế TNDN,Điều chính các khoản: > Thuế suất thuế TNDN,Thuế suất thuế TNDN,20%,20%,0.2,0.2
Chi phí thuế TNDN theo thuế suất,Điều chính các khoản: > Chi phí thuế TNDN theo thuế suất,Chi phí thuế TNDN theo thuế suất,340.303,848.993,340303.0,848993.0
Điều chính thuế TNDN các năm trước,Điều chính các khoản: > Điều chính thuế TNDN các năm trước,Điều chính thuế TNDN các năm trước,31.552,4.598,31552.0,4598.0
Chi phí thuế TNDN trong năm,Điều chính các khoản: > Chi phí thuế TNDN trong năm,Chi phí thuế TNDN trong năm,371.855,853.591,371855.0,853591.0
Thuế TNDN phải trả đầu năm,Điều chính các khoản: > Thuế TNDN phải trả đầu năm,Thuế TNDN phải trả đầu năm,367.204,198.504,367204.0,198504.0
Thuế TNDN đã trả trong năm,Điều chính các khoản: > Thuế TNDN đã trả trong năm,Thuế TNDN đã trả trong năm,(722.068),(684.891),-722068.0,-684891.0
Thuế TNDN phải nộp cuối năm,Điều chính các khoản: > Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,16.991,367.204,16991.0,367204.0
