row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,Triệu VND,Triệu VND,,
"Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí","Chi nộp thuế và các khoản phí, lệ phí",58.645,37.417,58645.0,37417.0
Chi phí cho nhân viên,Chi phí cho nhân viên,Chi phí cho nhân viên,2.316.520,1.837.191,2316520.0,1837191.0
- Chi lượng và phụ cấp,- Chi lượng và phụ cấp,- Chi lượng và phụ cấp,1.936.662,1.494.882,1936662.0,1494882.0
- Các khoản chỉ đóng góp theo lượng,- Các khoản chỉ đóng góp theo lượng,- Các khoản chỉ đóng góp theo lượng,179.012,166.295,179012.0,166295.0
- Chi trợ cấp,- Chi trợ cấp,- Chi trợ cấp,82.193,63.129,82193.0,63129.0
- Các khoản chi khác,- Các khoản chi khác,- Các khoản chi khác,118.653,112.885,118653.0,112885.0
Chi về tài sản,Chi về tài sản,Chi về tài sản,942.649,768.927,942649.0,768927.0
- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,- Chi phí khấu hao tài sản cố định,287.405,248.953,287405.0,248953.0
- Chi thuê tài sản,- Chi thuê tài sản,- Chi thuê tài sản,469.984,365.151,469984.0,365151.0
- Chi về bảo dưỡng và sửa chữa tài sản,- Chi về bảo dưỡng và sửa chữa tài sản,- Chi về bảo dưỡng và sửa chữa tài sản,157.359,119.279,157359.0,119279.0
- Chi khác về tài sản,- Chi khác về tài sản,- Chi khác về tài sản,27.901,35.544,27901.0,35544.0
Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,Chi cho hoạt động quản lý công vụ,720.527,561.306,720527.0,561306.0
- Công tác phí,- Công tác phí,- Công tác phí,22.091,18.021,22091.0,18021.0
"- Chi phí quảng cáo, tiếp thị, khuyến mại","- Chi phí quảng cáo, tiếp thị, khuyến mại","- Chi phí quảng cáo, tiếp thị, khuyến mại",118.047,95.374,118047.0,95374.0
"- Chi phí tiếp tân, khách tiết","- Chi phí tiếp tân, khách tiết","- Chi phí tiếp tân, khách tiết",71.159,154.517,71159.0,154517.0
"- Chi phí điện, nước","- Chi phí điện, nước","- Chi phí điện, nước",72.710,68.505,72710.0,68505.0
- Chi khác cho hoạt động quản lý,- Chi khác cho hoạt động quản lý,- Chi khác cho hoạt động quản lý,436.520,224.889,436520.0,224889.0
Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,Chi nộp phí bảo hiểm tiền gửi của khách hàng,167.245,150.047,167245.0,150047.0
,,,4.205.586,3.354.888,4205586.0,3354888.0
