row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Nợ ngắn hạn (Đến 01 năm),Nợ ngắn hạn (Đến 01 năm),Nợ ngắn hạn (Đến 01 năm),106.500.722,100.977.722,106500722.0,100977722.0
Nợ trung hạn (Trên 01 tối 05 năm),Nợ trung hạn (Trên 01 tối 05 năm),Nợ trung hạn (Trên 01 tối 05 năm),11.694.962,10.853.250,11694962.0,10853250.0
Nợ dài hạn (Trên 05 năm),Nợ dài hạn (Trên 05 năm),Nợ dài hạn (Trên 05 năm),66.020.179,53.323.925,66020179.0,53323925.0
,,,184.215.863,165.154.897,184215863.0,165154897.0
Phân tích dư nợ cho vay theo đối tượng khách hàng,Phân tích dư nợ cho vay theo đối tượng khách hàng,Phân tích dư nợ cho vay theo đối tượng khách hàng,Phân tích dư nợ cho vay theo đối tượng khách hàng,Phân tích dư nợ cho vay theo đối tượng khách hàng,,
,,,Số cuối năm,Số đầu năm,,
,,,Triệu VND,Triệu VND,,
"Hộ kinh doanh, cá nhân","Phân tích dư nợ cho vay theo đối tượng khách hàng > Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",104.980.893,89.861.880,104980893.0,89861880.0
"Công ty trách nhiệm hữu hạn (""TNHH"")","Phân tích dư nợ cho vay theo đối tượng khách hàng > Công ty trách nhiệm hữu hạn (""TNHH"")","Công ty trách nhiệm hữu hạn (""TNHH"")",39.842.769,47.563.043,39842769.0,47563043.0
Công ty Cổ phần,Phân tích dư nợ cho vay theo đối tượng khách hàng > Công ty Cổ phần,Công ty Cổ phần,36.632.355,24.424.463,36632355.0,24424463.0
Doanh nghiệp Nhà nước,Phân tích dư nợ cho vay theo đối tượng khách hàng > Doanh nghiệp Nhà nước,Doanh nghiệp Nhà nước,1.775.329,1.956.355,1775329.0,1956355.0
Doanh nghiệp tư nhân,Phân tích dư nợ cho vay theo đối tượng khách hàng > Doanh nghiệp tư nhân,Doanh nghiệp tư nhân,51.677,347.492,51677.0,347492.0
Doanh nghiệp có vốn đầu tư nước ngoài,Phân tích dư nợ cho vay theo đối tượng khách hàng > Doanh nghiệp có vốn đầu tư nước ngoài,Doanh nghiệp có vốn đầu tư nước ngoài,293.352,267.399,293352.0,267399.0
Hợp tác xã và Liên hiệp Hợp tác xã,Phân tích dư nợ cho vay theo đối tượng khách hàng > Hợp tác xã và Liên hiệp Hợp tác xã,Hợp tác xã và Liên hiệp Hợp tác xã,134.360,108.424,134360.0,108424.0
Thành phần kinh tế khác,Phân tích dư nợ cho vay theo đối tượng khách hàng > Thành phần kinh tế khác,Thành phần kinh tế khác,505.128,625.841,505128.0,625841.0
,,,184.215.863,165.154.897,184215863.0,165154897.0
Phân tích dư nợ cho vay theo loại tiền tệ,Phân tích dư nợ cho vay theo loại tiền tệ,Phân tích dư nợ cho vay theo loại tiền tệ,Phân tích dư nợ cho vay theo loại tiền tệ,Phân tích dư nợ cho vay theo loại tiền tệ,,
,,,Số cuối năm,Số đầu năm,,
,,,Triệu VND,Triệu VND,,
Bằng VND,Phân tích dư nợ cho vay theo loại tiền tệ > Bằng VND,Bằng VND,175.165.066,151.981.254,175165066.0,151981254.0
Bằng ngoại tệ,Phân tích dư nợ cho vay theo loại tiền tệ > Bằng ngoại tệ,Bằng ngoại tệ,9.050.797,13.173.643,9050797.0,13173643.0
,,,184.215.863,165.154.897,184215863.0,165154897.0
Phân tích dư nợ cho vay theo mục đích sử dụng vốn,Phân tích dư nợ cho vay theo mục đích sử dụng vốn,Phân tích dư nợ cho vay theo mục đích sử dụng vốn,Phân tích dư nợ cho vay theo mục đích sử dụng vốn,Phân tích dư nợ cho vay theo mục đích sử dụng vốn,,
,,,Số cuối năm,Số đầu năm,,
,,,Triệu VND,Triệu VND,,
"Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác","Bán buôn và bán lẻ; sửa chữa ô tô, mô tô, xe máy và xe có động cơ khác",46.534.476,53.078.314,46534476.0,53078314.0
"Cho vay cá nhân để mua nhà để ở, nhận quyền sử dụng đất để xây nhà ở","Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Cho vay cá nhân để mua nhà để ở, nhận quyền sử dụng đất để xây nhà ở","Cho vay cá nhân để mua nhà để ở, nhận quyền sử dụng đất để xây nhà ở",36.231.647,26.724.805,36231647.0,26724805.0
"Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình","Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất sản phẩm vật chất và dịch vụ tự tiêu dùng của hộ gia đình",31.515.717,18.658.009,31515717.0,18658009.0
Sản xuất và gia công chế biến,Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Sản xuất và gia công chế biến,Sản xuất và gia công chế biến,12.293.959,15.693.598,12293959.0,15693598.0
Xây dựng,Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Xây dựng,Xây dựng,13.670.195,13.126.601,13670195.0,13126601.0
Hoạt động kinh doanh bất động sản,Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Hoạt động kinh doanh bất động sản,Hoạt động kinh doanh bất động sản,10.839.095,9.333.666,10839095.0,9333666.0
"Hoạt động tài chính, ngân hàng và bảo hiểm","Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Hoạt động tài chính, ngân hàng và bảo hiểm","Hoạt động tài chính, ngân hàng và bảo hiểm",16.382.857,6.445.399,16382857.0,6445399.0
Vận tải kho bãi và thông tin liên lạc,Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Vận tải kho bãi và thông tin liên lạc,Vận tải kho bãi và thông tin liên lạc,4.551.389,4.993.717,4551389.0,4993717.0
"Nông nghiệp, lâm nghiệp và thủy sản","Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Nông nghiệp, lâm nghiệp và thủy sản","Nông nghiệp, lâm nghiệp và thủy sản",4.554.893,4.834.445,4554893.0,4834445.0
Thông tin và truyền thông,Phân tích dư nợ cho vay theo mục đích sử dụng vốn > Thông tin và truyền thông,Thông tin và truyền thông,1.230.071,702.627,1230071.0,702627.0
