row_label_raw,row_label_full,col_0,Chưa quá hạn và chưa bị giảm giá,Đã quá hạn và chưa bị giảm giá,Đã bị giảm giá và trích lập dự phòng,Tổng cộng,numeric__Chưa quá hạn và chưa bị giảm giá,numeric__Đã quá hạn và chưa bị giảm giá,numeric__Đã bị giảm giá và trích lập dự phòng,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,Tiền gửi tại các TCTD khác,42.348.308,-,-,42.348.308,42348308.0,,,42348308.0
Cho vay khách hàng (*),Cho vay khách hàng (*),Cho vay khách hàng (*),176.751.504,2.432.698,5.031.661,184.215.863,176751504.0,2432698.0,5031661.0,184215863.0
Mua nợ (*),Mua nợ (*),Mua nợ (*),10.623.374,-,-,10.623.374,10623374.0,,,10623374.0
Chứng khoán đầu tư (*),Chứng khoán đầu tư (*),Chứng khoán đầu tư (*),22.240.812,-,712.868,22.953.680,22240812.0,,712868.0,22953680.0
- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,- Chứng khoán đầu tư sẵn sàng để bán,6.141.789,-,712.868,6.854.657,6141789.0,,712868.0,6854657.0
- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,- Chứng khoán đầu tư giữ đến ngày đáo hạn,16.099.023,-,-,16.099.023,16099023.0,,,16099023.0
Tổng cộng,Tổng cộng,Tổng cộng,251.963.998,2.432.698,5.744.529,260.141.225,251963998.0,2432698.0,5744529.0,260141225.0
