row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,Triệu VND,Triệu VND,,
Thuế TNDN phải trả (Thuyết minh số 23),Thuế TNDN phải trả (Thuyết minh số 23),Thuế TNDN phải trả (Thuyết minh số 23),16.991,367.204,16991.0,367204.0
Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,Doanh thu chờ phân bổ,36.958,32.312,36958.0,32312.0
Phải trả thuế khác (Thuyết minh số 23),Phải trả thuế khác (Thuyết minh số 23),Phải trả thuế khác (Thuyết minh số 23),17.598,114.517,17598.0,114517.0
Phải trả liên quan đến hỗ trợ lãi suất,Phải trả liên quan đến hỗ trợ lãi suất,Phải trả liên quan đến hỗ trợ lãi suất,29.826,29.826,29826.0,29826.0
Phải trả liên quan đến nghiệp vụ L/C,Phải trả liên quan đến nghiệp vụ L/C,Phải trả liên quan đến nghiệp vụ L/C,165.363,193.746,165363.0,193746.0
Chuyển tiền phải trả,Chuyển tiền phải trả,Chuyển tiền phải trả,510.521,733.860,510521.0,733860.0
Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,Các khoản chờ thanh toán khác,252.046,547.853,252046.0,547853.0
Phải trả khác,Phải trả khác,Phải trả khác,17.599,8.297,17599.0,8297.0
,,,1.046.902,2.027.615,1046902.0,2027615.0
