row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
Ngắn hạn,Ngắn hạn,Ngắn hạn,23.383.556.523,25.094.700.547,23383556523.0,25094700547.0
Công cụ dụng cụ,Công cụ dụng cụ,Công cụ dụng cụ,12.411.127.818,15.112.357.884,12411127818.0,15112357884.0
Bảo hiểm,Bảo hiểm,Bảo hiểm,7.242.839.919,6.545.547.550,7242839919.0,6545547550.0
Các khoản khác,Các khoản khác,Các khoản khác,3.729.588.786,3.436.795.113,3729588786.0,3436795113.0
Dài hạn,Dài hạn,Dài hạn,302.263.683.566,304.772.846.785,302263683566.0,304772846785.0
Đền bù giải phóng mặt bằng sân đỗ T2,Đền bù giải phóng mặt bằng sân đỗ T2,Đền bù giải phóng mặt bằng sân đỗ T2,184.756.000.000,243.100.000.000,184756000000.0,243100000000.0
Cảng hàng không quốc tế Nội Bài,Cảng hàng không quốc tế Nội Bài,Cảng hàng không quốc tế Nội Bài,,,,
Bản quyền phần mềm máy tính,Cảng hàng không quốc tế Nội Bài > Bản quyền phần mềm máy tính,Bản quyền phần mềm máy tính,44.842.079.641,1.270.632.435,44842079641.0,1270632435.0
Công cụ dụng cụ,Cảng hàng không quốc tế Nội Bài > Công cụ dụng cụ,Công cụ dụng cụ,35.476.057.936,22.804.563.171,35476057936.0,22804563171.0
Đền bù giải phóng mặt bằng dự án mở rộng phía Bắc Cảng hàng không quốc tế Đà Nẵng,Cảng hàng không quốc tế Nội Bài > Đền bù giải phóng mặt bằng dự án mở rộng phía Bắc Cảng hàng không quốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự án mở rộng phía Bắc Cảng hàng không quốc tế Đà Nẵng,19.057.490.278,20.447.231.836,19057490278.0,20447231836.0
Đền bù giải phóng mặt bằng dự án mở rộng Cảng hàng không quốc tế Đà Nẵng,Cảng hàng không quốc tế Nội Bài > Đền bù giải phóng mặt bằng dự án mở rộng Cảng hàng không quốc tế Đà Nẵng,Đền bù giải phóng mặt bằng dự án mở rộng Cảng hàng không quốc tế Đà Nẵng,12.258.823.680,12.258.823.680,12258823680.0,12258823680.0
Các khoản khác,Cảng hàng không quốc tế Nội Bài > Các khoản khác,Các khoản khác,5.873.232.031,4.891.595.663,5873232031.0,4891595663.0
TỔNG CỘNG,Cảng hàng không quốc tế Nội Bài > TỔNG CỘNG,TỔNG CỘNG,325.647.240.089,329.867.547.332,325647240089.0,329867547332.0
