row_label_raw,row_label_full,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,98.256.300.000,150.004.618.000,numeric__98.256.300.000,numeric__150.004.618.000
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,64.512.204.000,34.560.111.000,64512204000.0,34560111000.0
Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,32.500.000.000,22.500.000.000,32500000000.0,22500000000.0
Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,5.700.000.000,8.700.000.000,5700000000.0,8700000000.0
Công ty Cổ phần Vận tải Hàng không Miền Nam,Công ty Cổ phần Vận tải Hàng không Miền Nam,Công ty Cổ phần Vận tải Hàng không Miền Nam,-,652.500.000,,652500000.0
Công ty TNHH Dịch vụ Bảo dưỡng Máy bay,Công ty TNHH Dịch vụ Bảo dưỡng Máy bay,Công ty TNHH Dịch vụ Bảo dưỡng Máy bay,-,11.220.000.000,,11220000000.0
Căng hàng không Miền Nam,Căng hàng không Miền Nam,Căng hàng không Miền Nam,,,,
