row_label_raw,row_label_full,"Tên công ty liên doanh, liên kết",Lĩnh vực kinh doanh,Số cuối năm > Số lượngcổ phiếu,Số cuối năm > Giá trị ghi sốVND,Số cuối năm > Tỷ lệsở hữu(%),Số đầu năm > Số lượngcổ phiếu,Số đầu năm > Giá trị ghi sốVND,Số đầu năm > Tỷ lệsở hữu(%),numeric__Lĩnh vực kinh doanh,numeric__Số cuối năm > Số lượngcổ phiếu,numeric__Số cuối năm > Giá trị ghi sốVND,numeric__Số cuối năm > Tỷ lệsở hữu(%),numeric__Số đầu năm > Số lượngcổ phiếu,numeric__Số đầu năm > Giá trị ghi sốVND,numeric__Số đầu năm > Tỷ lệsở hữu(%)
Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Công ty Cổ phần Dịch vụ Hàng không Sân bay Tân Sơn Nhất,Kinh doanh thương mại dịch vụ tại sân bay,65.504.200,1.672.000.969.167,"49,07",65.504.200,1.708.799.207.255,"49,07",,65504200.0,1672000969167.0,49.07,65504200.0,1708799207255.0,49.07
Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Công ty Cổ phần Phục vụ Mặt đất Sài Gòn,Dịch vụ thương mại mặt đất tại sân bay,16.128.051,807.709.715.468,"48,03",16.128.051,838.911.687.936,"48,03",,16128051.0,807709715468.0,48.03,16128051.0,838911687936.0,48.03
Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,Công ty Cổ phần Dịch vụ Hàng hóa Hàng không Việt Nam,Dịch vụ khai thác kho hàng hóa,5.000.000,118.622.311.067,"20,00",5.000.000,107.522.467.721,"20,00",,5000000.0,118622311067.0,20.0,5000000.0,107522467721.0,20.0
Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Công ty Cổ phần Phục vụ Mặt đất Hà Nội,Dịch vụ mặt đất tại sân bay Nội Bài,3.800.000,68.212.845.945,"20,00",3.800.000,61.692.260.968,"20,00",,3800000.0,68212845945.0,20.0,3800000.0,61692260968.0,20.0
Công ty TNHH Dịch vụ Bảo dưỡng Máy bay Cảng hàng không Miền Nam (*),Công ty TNHH Dịch vụ Bảo dưỡng Máy bay Cảng hàng không Miền Nam (*),Công ty TNHH Dịch vụ Bảo dưỡng Máy bay Cảng hàng không Miền Nam (*),Bảo dưỡng và sửa chữa máy bay,-,38.690.595.211,"51,00",-,37.928.486.230,"51,00",,,38690595211.0,51.0,,37928486230.0,51.0
Công ty Cổ phần Vận tải Hàng không Miền Nam,Công ty Cổ phần Vận tải Hàng không Miền Nam,Công ty Cổ phần Vận tải Hàng không Miền Nam,Vận tải hành khách đường bộ,1.305.000,11.763.890.335,"30,00",1.305.000,15.990.598.743,"30,00",,1305000.0,11763890335.0,30.0,1305000.0,15990598743.0,30.0
Công ty Cổ phần Thương mại Hàng không Miền Nam,Công ty Cổ phần Thương mại Hàng không Miền Nam,Công ty Cổ phần Thương mại Hàng không Miền Nam,"Sản xuất nước uống tỉnh khiết đóng chai, nước khoáng đóng chai",493.000,6.867.886.546,"29,53",493.000,7.081.783.262,"29,53",,493000.0,6867886546.0,29.53,493000.0,7081783262.0,29.53
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,,,2.723.868.213.739,,,2.777.926.492.115,,,,2723868213739.0,,,2777926492115.0,
