row_label_raw,row_label_full,col_0,Đầu năm,Tăng trong năm,Giảm trong năm,Cuối năm,numeric__Đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__Cuối năm
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,1.723.009.678.809,5.454.981.707.993,5.145.703.266.116,2.032.288.120.686,1723009678809.0,5454981707993.0,5145703266116.0,2032288120686.0
- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,- Ngân hàng Đầu tư và PT Quảng Ngãi,699.860.025.426,2.031.487.565.565,1.860.855.301.553,870.492.289.438,699860025426.0,2031487565565.0,1860855301553.0,870492289438.0
- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,- Ngân hàng Công thương Quảng Ngãi,529.918.105.420,2.409.755.740.168,2.073.757.462.970,865.916.382.618,529918105420.0,2409755740168.0,2073757462970.0,865916382618.0
- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,- Ngân hàng Ngoại thương Quảng Ngãi,380.713.785.467,979.025.894.218,1.063.860.231.055,295.879.448.630,380713785467.0,979025894218.0,1063860231055.0,295879448630.0
- Ngân hàng Quản đội Quảng Ngãi,- Ngân hàng Quản đội Quảng Ngãi,- Ngân hàng Quản đội Quảng Ngãi,112.517.762.496,34.712.508.042,147.230.270.538,-,112517762496.0,34712508042.0,147230270538.0,
Cộng,Cộng,Cộng,1.723.009.678.809,5.454.981.707.993,5.145.703.266.116,2.032.288.120.686,1723009678809.0,5454981707993.0,5145703266116.0,2032288120686.0
