row_label_raw,row_label_full,col_0,Vốn góp của chủ sở hữu,Thặng dư vốn cổ phần,Quỹ đầu tư phát triển,LNST chưa phân phối,Cộng,numeric__Vốn góp của chủ sở hữu,numeric__Thặng dư vốn cổ phần,numeric__Quỹ đầu tư phát triển,numeric__LNST chưa phân phối,numeric__Cộng
Số dư tại 01/01/2020,Số dư tại 01/01/2020,Số dư tại 01/01/2020,3.569.399.550.000,353.499.663.780,567.823.798.211,2.760.924.911.669,7.251.647.923.660,3569399550000.0,353499663780.0,567823798211.0,2760924911669.0,7251647923660.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,38.753.298.032,1.104.350.506.325,1.143.103.804.357,,,38753298032.0,1104350506325.0,1143103804357.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,1.122.490.929.043,1.122.490.929.043,,,,1122490929043.0,1122490929043.0
Số dư tại 31/12/2020,Số dư tại 31/12/2020,Số dư tại 31/12/2020,3.569.399.550.000,353.499.663.780,606.577.096.243,2.742.784.488.951,7.272.260.798.974,3569399550000.0,353499663780.0,606577096243.0,2742784488951.0,7272260798974.0
Số dư tại 01/01/2021,Số dư tại 01/01/2021,Số dư tại 01/01/2021,3.569.399.550.000,353.499.663.780,606.577.096.243,2.742.784.488.951,7.272.260.798.974,3569399550000.0,353499663780.0,606577096243.0,2742784488951.0,7272260798974.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,-,-,31.589.338.685,1.420.246.964.446,1.451.836.303.131,,,31589338685.0,1420246964446.0,1451836303131.0
Giảm trong năm,Giảm trong năm,Giảm trong năm,-,-,-,934.469.005.747,934.469.005.747,,,,934469005747.0,934469005747.0
Số dư tại 31/12/2021,Số dư tại 31/12/2021,Số dư tại 31/12/2021,3.569.399.550.000,353.499.663.780,638.166.434.928,3.228.562.447.650,7.789.628.096.358,3569399550000.0,353499663780.0,638166434928.0,3228562447650.0,7789628096358.0
