row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,6.589.299.033,5.912.039.028,6589299033.0,5912039028.0
Cho vay bên liên quan (TM số 28),Cho vay bên liên quan (TM số 28),Cho vay bên liên quan (TM số 28),6.589.299.033,5.912.039.028,6589299033.0,5912039028.0
Dài hạn,Dài hạn,Dài hạn,3.798.605.398,2.382.041.632,3798605398.0,2382041632.0
Cho vay Chính phủ Lào (*),Cho vay Chính phủ Lào (*),Cho vay Chính phủ Lào (*),2.034.606.180,667.928.178,2034606180.0,667928178.0
Cho vay bên liên quan (TM số 28),Cho vay bên liên quan (TM số 28),Cho vay bên liên quan (TM số 28),1.763.999.218,1.714.113.454,1763999218.0,1714113454.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,10.387.904.431,8.294.080.660,10387904431.0,8294080660.0
