row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Lãi từ cho bên liên quan vay,Lãi từ cho bên liên quan vay,Lãi từ cho bên liên quan vay,547.073.077,520.860.844,547073077.0,520860844.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,263.669.701,113.461.717,263669701.0,113461717.0
Cổ tức,Cổ tức,Cổ tức,26.144.558,26.144.558,26144558.0,26144558.0
Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,Lãi tiền gửi ngân hàng,40.054,38.165,40054.0,38165.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,836.927.390,660.505.284,836927390.0,660505284.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Bên liên quan,Trong đó: > Bên liên quan,Bên liên quan,573.217.635,547.005.402,573217635.0,547005402.0
Bên khác,Trong đó: > Bên khác,Bên khác,263.709.755,113.499.882,263709755.0,113499882.0
