row_label_raw,row_label_full,col_0,Số cuối năm,Ngàn VND Số đầu năm,numeric__Số cuối năm,numeric__Ngàn VND Số đầu năm
Nhận ứng trước từ bên liên quan (TM số 28),Nhận ứng trước từ bên liên quan (TM số 28),Nhận ứng trước từ bên liên quan (TM số 28),322.771.443,846.686.346,322771443.0,846686346.0
Nhận ứng trước từ bên khác,Nhận ứng trước từ bên khác,Nhận ứng trước từ bên khác,-,92.392,,92392.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,322.771.443,846.778.738,322771443.0,846778738.0
