row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Giá vốn hàng hóa,Giá vốn hàng hóa,Giá vốn hàng hóa,401.568.655,320.671.262,401568655.0,320671262.0
Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,Giá vốn mũ cao su đã bán,178.054.792,127.930.560,178054792.0,127930560.0
Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,Hoàn nhập dự phòng giảm giá hàng tồn kho,-,(195.180),,-195180.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,579.623.447,448.406.642,579623447.0,448406642.0
