row_label_raw,row_label_full,col_0,Vay ngắn hạn,Vay dài hạn,Ngàn VND Tổng cộng,numeric__Vay ngắn hạn,numeric__Vay dài hạn,numeric__Ngàn VND Tổng cộng
Số đầu năm,Số đầu năm,Số đầu năm,5.087.125.026,2.023.022.205,7.110.147.231,5087125026.0,2023022205.0,7110147231.0
Tiền thu từ đi vay,Tiền thu từ đi vay,Tiền thu từ đi vay,4.525.920.000,-,4.525.920.000,4525920000.0,,4525920000.0
Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,Tiền trả nợ gốc vay,(1.953.088.038),(118.104.605),(2.071.192.643),-1953088038.0,-118104605.0,-2071192643.0
Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,Vay dài hạn đến hạn trả,1.904.917.600,(1.904.917.600),-,1904917600.0,-1904917600.0,
Số cuối năm,Số cuối năm,Số cuối năm,9.564.874.588,-,9.564.874.588,9564874588.0,,9564874588.0
