row_label_raw,row_label_full,col_0,Năm nay,Ngàn VNDNăm trước,numeric__Năm nay,numeric__Ngàn VNDNăm trước
Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,405.869.609,323.092.478,405869609.0,323092478.0
Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,Doanh thu bán mũ cao su,183.440.727,134.762.641,183440727.0,134762641.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,589.310.336,457.855.119,589310336.0,457855119.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu thuần với các bên liên quan,Trong đó: > Doanh thu thuần với các bên liên quan,Doanh thu thuần với các bên liên quan,589.129.438,457.260.529,589129438.0,457260529.0
Doanh thu thuần với các bên khác,Trong đó: > Doanh thu thuần với các bên khác,Doanh thu thuần với các bên khác,180.898,594.590,180898.0,594590.0
