row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2016VND,2015VND,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,,
▪ Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh > ▪ Bán hàng hóa và cung cấp dịch vụ,▪ Bán hàng hóa và cung cấp dịch vụ,14.295.235.417,16.506.773.930,14295235417.0,16506773930.0
▪ Sử dụng dịch vụ,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh > ▪ Sử dụng dịch vụ,▪ Sử dụng dịch vụ,18.910.248.090,20.766.542.350,18910248090.0,20766542350.0
▪ Lợi nhuận được chia từ công ty con,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh > ▪ Lợi nhuận được chia từ công ty con,▪ Lợi nhuận được chia từ công ty con,6.968.928.739,3.964.783.773,6968928739.0,3964783773.0
▪ Cho vay,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh > ▪ Cho vay,▪ Cho vay,7.000.000.000,-,7000000000.0,
▪ Lãi cho vay,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh > ▪ Lãi cho vay,▪ Lãi cho vay,115.013.889,-,115013889.0,
Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,,
▪ Lợi nhuận được chia từ công ty con,Công ty Cổ phần Container Miền Trung > ▪ Lợi nhuận được chia từ công ty con,▪ Lợi nhuận được chia từ công ty con,3.965.000.000,4.827.512.517,3965000000.0,4827512517.0
▪ Tăng vốn góp,Công ty Cổ phần Container Miền Trung > ▪ Tăng vốn góp,▪ Tăng vốn góp,-,24.500.000.000,,24500000000.0
▪ Cho vay,Công ty Cổ phần Container Miền Trung > ▪ Cho vay,▪ Cho vay,6.000.000.000,-,6000000000.0,
▪ Nhận tiền trả gốc vay,Công ty Cổ phần Container Miền Trung > ▪ Nhận tiền trả gốc vay,▪ Nhận tiền trả gốc vay,1.301.802.636,-,1301802636.0,
▪ Lãi cho vay,Công ty Cổ phần Container Miền Trung > ▪ Lãi cho vay,▪ Lãi cho vay,185.905.059,-,185905059.0,
Công ty TNHH Một thành viên Viconship Hồ Chí Minh,Công ty TNHH Một thành viên Viconship Hồ Chí Minh,Công ty TNHH Một thành viên Viconship Hồ Chí Minh,Công ty TNHH Một thành viên Viconship Hồ Chí Minh,Công ty TNHH Một thành viên Viconship Hồ Chí Minh,,
▪ Cung cấp dịch vụ,Công ty TNHH Một thành viên Viconship Hồ Chí Minh > ▪ Cung cấp dịch vụ,▪ Cung cấp dịch vụ,115.970.278,-,115970278.0,
▪ Sử dụng dịch vụ,Công ty TNHH Một thành viên Viconship Hồ Chí Minh > ▪ Sử dụng dịch vụ,▪ Sử dụng dịch vụ,29.875.198,78.560.019,29875198.0,78560019.0
▪ Lợi nhuận được chia từ công ty con,Công ty TNHH Một thành viên Viconship Hồ Chí Minh > ▪ Lợi nhuận được chia từ công ty con,▪ Lợi nhuận được chia từ công ty con,-,451.745.546,,451745546.0
Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016),Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016),Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016),Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016),Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016),,
▪ Cung cấp dịch vụ,Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016) > ▪ Cung cấp dịch vụ,▪ Cung cấp dịch vụ,-,461.468.455,,461468455.0
▪ Lợi nhuận được chia từ công ty con,Công ty TNHH Tuyến T.S (đã giải thể trong năm 2016) > ▪ Lợi nhuận được chia từ công ty con,▪ Lợi nhuận được chia từ công ty con,-,121.451.085,,121451085.0
Công ty TNHH Một thành viên Bến Xanh,Công ty TNHH Một thành viên Bến Xanh,Công ty TNHH Một thành viên Bến Xanh,Công ty TNHH Một thành viên Bến Xanh,Công ty TNHH Một thành viên Bến Xanh,,
▪ Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một thành viên Bến Xanh > ▪ Bán hàng hóa và cung cấp dịch vụ,▪ Bán hàng hóa và cung cấp dịch vụ,3.368.496.946,3.106.891.359,3368496946.0,3106891359.0
▪ Sử dụng dịch vụ,Công ty TNHH Một thành viên Bến Xanh > ▪ Sử dụng dịch vụ,▪ Sử dụng dịch vụ,5.969.932.078,8.020.694.283,5969932078.0,8020694283.0
▪ Lợi nhuận được chia từ công ty con,Công ty TNHH Một thành viên Bến Xanh > ▪ Lợi nhuận được chia từ công ty con,▪ Lợi nhuận được chia từ công ty con,8.925.320.644,14.581.465.043,8925320644.0,14581465043.0
Công ty TNHH Một thành viên Trung tâm Logistic Xanh,Công ty TNHH Một thành viên Trung tâm Logistic Xanh,Công ty TNHH Một thành viên Trung tâm Logistic Xanh,Công ty TNHH Một thành viên Trung tâm Logistic Xanh,Công ty TNHH Một thành viên Trung tâm Logistic Xanh,,
▪ Bán hàng hóa và cung cấp dịch vụ,Công ty TNHH Một thành viên Trung tâm Logistic Xanh > ▪ Bán hàng hóa và cung cấp dịch vụ,▪ Bán hàng hóa và cung cấp dịch vụ,5.938.376.772,4.139.612.983,5938376772.0,4139612983.0
▪ Sử dụng dịch vụ,Công ty TNHH Một thành viên Trung tâm Logistic Xanh > ▪ Sử dụng dịch vụ,▪ Sử dụng dịch vụ,33.569.581.716,39.549.482.667,33569581716.0,39549482667.0
▪ Lợi nhuận được chia từ công ty con,Công ty TNHH Một thành viên Trung tâm Logistic Xanh > ▪ Lợi nhuận được chia từ công ty con,▪ Lợi nhuận được chia từ công ty con,28.849.954.016,25.840.668.132,28849954016.0,25840668132.0
Công ty Cổ phần Căng Xanh VIP,Công ty Cổ phần Căng Xanh VIP,Công ty Cổ phần Căng Xanh VIP,Công ty Cổ phần Căng Xanh VIP,Công ty Cổ phần Căng Xanh VIP,,
▪ Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Căng Xanh VIP > ▪ Bán hàng hóa và cung cấp dịch vụ,▪ Bán hàng hóa và cung cấp dịch vụ,23.456.980.656,827.772.036,23456980656.0,827772036.0
▪ Sử dụng dịch vụ,Công ty Cổ phần Căng Xanh VIP > ▪ Sử dụng dịch vụ,▪ Sử dụng dịch vụ,5.358.844.073,3.122.751.406,5358844073.0,3122751406.0
▪ Cho vay,Công ty Cổ phần Căng Xanh VIP > ▪ Cho vay,▪ Cho vay,8.000.000.000,90.000.000.000,8000000000.0,90000000000.0
▪ Nhận tiền trả gốc vay,Công ty Cổ phần Căng Xanh VIP > ▪ Nhận tiền trả gốc vay,▪ Nhận tiền trả gốc vay,11.945.216.654,-,11945216654.0,
▪ Lãi cho vay và lãi cho vay nhập gốc,Công ty Cổ phần Căng Xanh VIP > ▪ Lãi cho vay và lãi cho vay nhập gốc,▪ Lãi cho vay và lãi cho vay nhập gốc,12.837.104.496,2.019.333.333,12837104496.0,2019333333.0
