row_label_raw,row_label_full,col_0,Công cụvà dụng cụVND,numeric__Công cụvà dụng cụVND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,18.655.499.441,18655499441.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,21.263.612.471,21263612471.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(21.947.588.095),-21947588095.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,17.971.523.817,17971523817.0
