row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2016 VND,2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2016 VND,numeric__2015 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,24,483.246.470.788,665.351.134.211,1.0,24.0,483246470788.0,665351134211.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,25,285.741.782.857,378.688.645.234,11.0,25.0,285741782857.0,378688645234.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,197.504.687.931,286.662.488.977,20.0,,197504687931.0,286662488977.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,26,74.255.665.175,67.813.241.376,21.0,26.0,74255665175.0,67813241376.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,27,722.791.168,1.015.064.190,22.0,27.0,722791168.0,1015064190.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,363.245.194,298.365.015,23.0,,363245194.0,298365015.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,,50.181.919,-,25.0,,50181919.0,
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,,17.161.917.540,18.869.533.866,26.0,,17161917540.0,18869533866.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,253.825.462.479,334.591.132.297,30.0,,253825462479.0,334591132297.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,435.136.364,209.764.794,31.0,,435136364.0,209764794.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,575.173,2.228.008.495,32.0,,575173.0,2228008495.0
Lợi nhuận/(lỗ) khác (40 = 31 - 32),Lợi nhuận/(lỗ) khác (40 = 31 - 32),Lợi nhuận/(lỗ) khác (40 = 31 - 32),40,,434.561.191,(2.018.243.701),40.0,,434561191.0,-2018243701.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,254.260.023.670,332.572.888.596,50.0,,254260023670.0,332572888596.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,29,40.536.681.210,60.548.067.669,51.0,29.0,40536681210.0,60548067669.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,213.723.342.460,272.024.820.927,60.0,,213723342460.0,272024820927.0
