row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
200,200,200,B. TÀI SẢN DÀI HẠN,,3.062.148.422.203,3.910.025.543.691,,,3062148422203.0,3910025543691.0
210,210,210,I. Các khoản phải thu dài hạn,,483.549.760.765,1.708.568.275.481,,,483549760765.0,1708568275481.0
216,216,216,1. Phải thu dài hạn khác,8,483.549.760.765,1.708.568.275.481,,8.0,483549760765.0,1708568275481.0
220,220,220,II. Tài sản cố định,,581.116.982.486,592.298.369.920,,,581116982486.0,592298369920.0
221,221,221,1. Tài sản cố định hữu hình,13,575.079.682.849,587.477.023.131,,13.0,575079682849.0,587477023131.0
222,222,222,Nguyên giá,,621.610.712.846,615.759.235.997,,,621610712846.0,615759235997.0
223,223,223,Giá trị hao mòn lũy kế,,(46.531.029.997),(28.282.212.866),,,-46531029997.0,-28282212866.0
227,227,227,2. Tài sản cố định vô hình,,6.037.299.637,4.821.346.789,,,6037299637.0,4821346789.0
228,228,228,Nguyên giá,,7.315.849.491,5.505.499.491,,,7315849491.0,5505499491.0
229,229,229,Giá trị hao mòn lũy kế,,(1.278.549.854),(684.152.702),,,-1278549854.0,-684152702.0
240,240,240,III. Tài sản dở dang dài hạn,12,359.670.496.122,423.209.858.809,,12.0,359670496122.0,423209858809.0
241,241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",12.1,-,89.566.122.396,,121.0,,89566122396.0
242,242,242,2. Chi phí xây dựng cơ bản dở dang,12.2,359.670.496.122,333.643.736.413,,122.0,359670496122.0,333643736413.0
250,250,250,IV. Đầu tư tài chính dài hạn,,1.475.585.459.675,982.560.562.056,,,1475585459675.0,982560562056.0
252,252,252,"1. Đầu tư vào công ty liên doanh, liên kết",14.1,1.455.459.186.801,965.360.562.056,,141.0,1455459186801.0,965360562056.0
253,253,253,2. Đầu tư góp vốn vào đơn vị khác,,-,17.000.000.000,,,,17000000000.0
255,255,255,3. Đầu tư nắm giữ đến ngày đáo hạn,14.2,20.126.272.874,200.000.000,,142.0,20126272874.0,200000000.0
260,260,260,V. Tài sản dài hạn khác,,162.225.723.155,203.388.477.425,,,162225723155.0,203388477425.0
261,261,261,1. Chi phí trả trước dài hạn,15,159.448.549.329,202.061.871.927,,15.0,159448549329.0,202061871927.0
262,262,262,2. Tài sản thuế thu nhập hoãn lại,29.3,2.777.173.826,1.326.605.498,,293.0,2777173826.0,1326605498.0
270,270,270,TỔNG CỘNG TÀI SẢN,,9.835.483.700.668,9.703.533.833.765,,,9835483700668.0,9703533833765.0
