row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,392.257.037.552,387.040.153.072,392257037552.0,387040153072.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty và các công ty con Các khoản điều chỉnh:,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty và các công ty con Các khoản điều chỉnh:,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty và các công ty con Các khoản điều chỉnh:,78.451.407.510,77.408.030.614,78451407510.0,77408030614.0
Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với chi phí lãi vay chưa được trừ khi tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với chi phí lãi vay chưa được trừ khi tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với chi phí lãi vay chưa được trừ khi tính thuế,-,3.551.973.336,,3551973336.0
Hoàn nhập chi phí dự phòng không được khấu trừ năm trước,Hoàn nhập chi phí dự phòng không được khấu trừ năm trước,Hoàn nhập chi phí dự phòng không được khấu trừ năm trước,(1.529.004.326),-,-1529004326.0,
Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với lỗ tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với lỗ tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với lỗ tính thuế,4.373.953.797,22.813.987.150,4373953797.0,22813987150.0
Chi phí không được trừ Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Chi phí không được trừ Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Chi phí không được trừ Điều chỉnh thuế TNDN trích thiếu trong những năm trước,3.854.726.572,529.005.977,3854726572.0,529005977.0
Điều chỉnh thuế TNDN trong những năm trước theo Nghị định số 132/2020/NĐ-CP,Điều chỉnh thuế TNDN trong những năm trước theo Nghị định số 132/2020/NĐ-CP,Điều chỉnh thuế TNDN trong những năm trước theo Nghị định số 132/2020/NĐ-CP,-,117.776.183,,117776183.0
Thu nhập từ cổ tức không chịu thuế TNDN Điều chỉnh giảm theo Nghị quyết số 116/2020/QH14,Thu nhập từ cổ tức không chịu thuế TNDN Điều chỉnh giảm theo Nghị quyết số 116/2020/QH14,Thu nhập từ cổ tức không chịu thuế TNDN Điều chỉnh giảm theo Nghị quyết số 116/2020/QH14,(2.793.443.848),(10.354.390.247),-2793443848.0,-10354390247.0
Lỗ được chuyển,Lỗ được chuyển,Lỗ được chuyển,(382.320.000),(432.000.000),-382320000.0,-432000000.0
Điều chỉnh hợp nhất không tính thuế,Điều chỉnh hợp nhất không tính thuế,Điều chỉnh hợp nhất không tính thuế,-,(4.881.280.854),,-4881280854.0
Các khoản điều chỉnh giảm khác,Các khoản điều chỉnh giảm khác,Các khoản điều chỉnh giảm khác,(22.449.904.122),-,-22449904122.0,
,,,(5.155.862.690),(2.534.937.582),-5155862690.0,-2534937582.0
,,,(6.262.479.229),(5.981.793.837),-6262479229.0,-5981793837.0
Chi phí thuế TNDN,Chi phí thuế TNDN,Chi phí thuế TNDN,48.107.073.664,80.236.370.740,48107073664.0,80236370740.0
