row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,Tổng số,Cổ phiếu thường,Tổng số,Cổ phiếu thường,,,,
Vốn góp từ cổ đông,Vốn góp từ cổ đông,Vốn góp từ cổ đông,2.199.997.800.000,2.199.997.800.000,1.999.999.000.000,1.999.999.000.000,2199997800000.0,2199997800000.0,1999999000000.0,1999999000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,2.199.997.800.000,2.199.997.800.000,1.999.999.000.000,1.999.999.000.000,2199997800000.0,2199997800000.0,1999999000000.0,1999999000000.0
