row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",65.548.780.811,88.063.805.418,65548780811.0,88063805418.0
Lãi bán khoản đầu tư,Lãi bán khoản đầu tư,Lãi bán khoản đầu tư,53.639.207.944,16.852.962.290,53639207944.0,16852962290.0
Cổ tức và lợi nhuận được chia,Cổ tức và lợi nhuận được chia,Cổ tức và lợi nhuận được chia,1.911.600.000,-,1911600000.0,
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,15.755.065,2.160.000.000,15755065.0,2160000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,121.115.343.820,107.076.767.708,121115343820.0,107076767708.0
