row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải trả các bên khác,Phải trả các bên khác,Phải trả các bên khác,111.345.365.022,254.375.674.246,111345365022.0,254375674246.0
- Công ty TNHH Xây dựng Bình Định,- Công ty TNHH Xây dựng Bình Định,- Công ty TNHH Xây dựng Bình Định,24.664.909.374,52.257.990.064,24664909374.0,52257990064.0
- Công ty Cổ phần Đầu tư và Xây dựng Hung Long Phát,- Công ty Cổ phần Đầu tư và Xây dựng Hung Long Phát,- Công ty Cổ phần Đầu tư và Xây dựng Hung Long Phát,20.645.235.223,36.774.364.298,20645235223.0,36774364298.0
- Công ty TNHH Xây dựng Thương mại Dịch vụ An Thiên Phú,- Công ty TNHH Xây dựng Thương mại Dịch vụ An Thiên Phú,- Công ty TNHH Xây dựng Thương mại Dịch vụ An Thiên Phú,12.498.932.654,37.407.113.956,12498932654.0,37407113956.0
- Công ty TNHH Xây dựng Vũng Bền,- Công ty TNHH Xây dựng Vũng Bền,- Công ty TNHH Xây dựng Vũng Bền,11.242.916.728,11.242.916.728,11242916728.0,11242916728.0
- Công ty Cổ phần Xây lắp và Vật tư Xây dựng,- Công ty Cổ phần Xây lắp và Vật tư Xây dựng,- Công ty Cổ phần Xây lắp và Vật tư Xây dựng,10.988.895.277,10.988.895.277,10988895277.0,10988895277.0
- Công ty TNHH An Phú Vinh,- Công ty TNHH An Phú Vinh,- Công ty TNHH An Phú Vinh,2.334.217.075,6.464.794.915,2334217075.0,6464794915.0
- Công ty TNHH Xây dựng và Xây lắp điện Thế Minh,- Công ty TNHH Xây dựng và Xây lắp điện Thế Minh,- Công ty TNHH Xây dựng và Xây lắp điện Thế Minh,680.891.851,25.127.016.790,680891851.0,25127016790.0
- Công ty TNHH Xây dựng An Phong,- Công ty TNHH Xây dựng An Phong,- Công ty TNHH Xây dựng An Phong,-,13.048.844.223,,13048844223.0
- Khác,- Khác,- Khác,28.289.366.840,61.063.737.995,28289366840.0,61063737995.0
Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),Phải trả bên liên quan (Thuyết minh số 29),1.273.321.716,10.200.951.440,1273321716.0,10200951440.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,112.618.686.738,264.576.625.686,112618686738.0,264576625686.0
